experiment_id,participant_id,exposure_test_condition_id,exposure_test_condition.original,exposure_condition.accent,exposure_condition.talker,test_condition.accent_generalization,test_condition.talker_generalization,exposure_accents,test_accents,exposure_talkers,test_talkers,phase,trial,trial.within_phase,item_id,item_unit,item_accent,item_talker,response_expected,response_expected.ipa,response_provided,response_provided.ipa,response_correct,response_incorrect
X21,X21.d6d7608746f24a5c9a7c4d2d17188759,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,9,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,pole,,0,1
X21,X21.d6d7608746f24a5c9a7c4d2d17188759,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_032,test,9,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,pole,,0,1
X21,X21.686c387d55a548c6d940d1313e532b92,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,15,20,X21.CMN.CMN_M_037.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_037,grew,,she grew lots of vegtables,,1,0
X21,X21.686c387d55a548c6d940d1313e532b92,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,15,21,X21.CMN.CMN_M_037.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_037,lots,,she grew lots of vegtables,,1,0
X21,X21.686c387d55a548c6d940d1313e532b92,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,test,15,22,X21.CMN.CMN_M_037.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_037,vegetables,,she grew lots of vegtables,,0,1
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,20,X21.CMN.CMN_M_037.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_037,grew,,he grew lovely vegetables,,1,0
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,21,X21.CMN.CMN_M_037.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_037,lots,,he grew lovely vegetables,,0,1
X21,X21.f51aad789c52195f2889b657707cc46e,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,22,X21.CMN.CMN_M_037.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_037,vegetables,,he grew lovely vegetables,,1,0
X21,X21.1613610a0d7196a72e4ac58b8607b24f,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,15,20,X21.CMN.CMN_M_035.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_035,grew,,he grew lots of vegetables,,1,0
X21,X21.1613610a0d7196a72e4ac58b8607b24f,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,15,21,X21.CMN.CMN_M_035.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_035,lots,,he grew lots of vegetables,,1,0
X21,X21.1613610a0d7196a72e4ac58b8607b24f,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_035,test,15,22,X21.CMN.CMN_M_035.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_035,vegetables,,he grew lots of vegetables,,1,0
X21,X21.d9f3e90534f74db89e837afb353d1578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,lots of,,0,1
X21,X21.d9f3e90534f74db89e837afb353d1578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,lots of,,1,0
X21,X21.d9f3e90534f74db89e837afb353d1578,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,16,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,lots of,,0,1
X21,X21.a21640d8525156f6aaa732f9f3862d74,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,4,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,he boiled lots of lentils,,0,1
X21,X21.a21640d8525156f6aaa732f9f3862d74,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,4,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,he boiled lots of lentils,,1,0
X21,X21.a21640d8525156f6aaa732f9f3862d74,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_037,X21.CMN.CMN_M_032,test,4,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,he boiled lots of lentils,,0,1
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,1,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew some raspberries,,1,0
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,1,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew some raspberries,,0,1
X21,X21.da25e3cbebab3f75fb98985f47879100,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,1,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew some raspberries,,0,1
X21,X21.ce099fed81811e2d81d153c8c6daceb7,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,8,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew lots of raspberries,,1,0
X21,X21.ce099fed81811e2d81d153c8c6daceb7,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,8,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew lots of raspberries,,1,0
X21,X21.ce099fed81811e2d81d153c8c6daceb7,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_043,test,8,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew lots of raspberries,,0,1
X21,X21.3dc21af9dc0d37cc5ad19d6be9eb8d74,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,16,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew rasberries,,1,0
X21,X21.3dc21af9dc0d37cc5ad19d6be9eb8d74,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,16,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew rasberries,,0,1
X21,X21.3dc21af9dc0d37cc5ad19d6be9eb8d74,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,16,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew rasberries,,0,1
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,15,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew lots of vegetables,,1,0
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,15,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew lots of vegetables,,1,0
X21,X21.e2d889a4a33be2b5ebd672b9df388e5d,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,15,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew lots of vegetables,,1,0
X21,X21.e933e4127113efac6d17b9c8ee834f2d,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,15,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew lots of rasberries,,1,0
X21,X21.e933e4127113efac6d17b9c8ee834f2d,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,15,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew lots of rasberries,,1,0
X21,X21.e933e4127113efac6d17b9c8ee834f2d,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_043,test,15,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew lots of rasberries,,0,1
X21,X21.9363d116b54b183e0087f80ed9717aa1,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,7,20,X21.CMN.CMN_M_035.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_035,grew,,he grew lots of vegetables,,1,0
X21,X21.9363d116b54b183e0087f80ed9717aa1,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,7,21,X21.CMN.CMN_M_035.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_035,lots,,he grew lots of vegetables,,1,0
X21,X21.9363d116b54b183e0087f80ed9717aa1,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_035,test,7,22,X21.CMN.CMN_M_035.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_035,vegetables,,he grew lots of vegetables,,1,0
X21,X21.f85defbfc037896d3ff7577f8a288ba9,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,test,6,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,he grew,,1,0
X21,X21.f85defbfc037896d3ff7577f8a288ba9,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,test,6,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,he grew,,0,1
X21,X21.f85defbfc037896d3ff7577f8a288ba9,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_021,X21.CMN.CMN_M_032,test,6,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,he grew,,0,1
X21,X21.b2a08929c28b0bc95a58d830f0de0c3d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,he will last at batta toes,,0,1
X21,X21.b2a08929c28b0bc95a58d830f0de0c3d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,he will last at batta toes,,0,1
X21,X21.b2a08929c28b0bc95a58d830f0de0c3d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,he will last at batta toes,,0,1
X21,X21.f9a14ef438a4c9659353299140f6a9a3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,20,X21.CMN.CMN_M_037.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_037,grew,,he grew lots of vegetables,,1,0
X21,X21.f9a14ef438a4c9659353299140f6a9a3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,21,X21.CMN.CMN_M_037.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_037,lots,,he grew lots of vegetables,,1,0
X21,X21.f9a14ef438a4c9659353299140f6a9a3,X21.Control,Control,control,none,control,none,ENG,CMN,"X21.ENG.ENG_M_055, X21.ENG.ENG_M_066, X21.ENG.ENG_M_070, X21.ENG.ENG_M_131, X21.ENG.ENG_M_133",X21.CMN.CMN_M_037,test,9,22,X21.CMN.CMN_M_037.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_037,vegetables,,he grew lots of vegetables,,1,0
X21,X21.617398f3bf1e3da8b79e01ca8be7ef5c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,10,20,X21.CMN.CMN_M_037.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_037,grew,,he grew a lot of vegetables,,1,0
X21,X21.617398f3bf1e3da8b79e01ca8be7ef5c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,10,21,X21.CMN.CMN_M_037.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_037,lots,,he grew a lot of vegetables,,0,1
X21,X21.617398f3bf1e3da8b79e01ca8be7ef5c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_043",X21.CMN.CMN_M_037,test,10,22,X21.CMN.CMN_M_037.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_037,vegetables,,he grew a lot of vegetables,,1,0
X21,X21.fa167d16788e17500bb9808e163bb15f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he doesnt like vegetables,,0,1
X21,X21.fa167d16788e17500bb9808e163bb15f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he doesnt like vegetables,,0,1
X21,X21.fa167d16788e17500bb9808e163bb15f,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_032, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037",X21.CMN.CMN_M_043,test,3,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he doesnt like vegetables,,1,0
X21,X21.26241965a09d573337e7ab9787ac2e7d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,9,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,he grew lots of vegetables,,1,0
X21,X21.26241965a09d573337e7ab9787ac2e7d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,9,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,he grew lots of vegetables,,1,0
X21,X21.26241965a09d573337e7ab9787ac2e7d,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_043,X21.CMN.CMN_M_043,test,9,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,he grew lots of vegetables,,1,0
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,he  lots of ,,0,1
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,he  lots of ,,1,0
X21,X21.f403f5a61d16922bca7be0d38f9baf3f,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,15,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,he  lots of ,,0,1
X21,X21.4559eae18299aa2730a093184a3b5e52,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,people lost a battles,,0,1
X21,X21.4559eae18299aa2730a093184a3b5e52,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,people lost a battles,,0,1
X21,X21.4559eae18299aa2730a093184a3b5e52,X21.Talker_specific,Talker-specific,single,single,within-accent,within-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_032,test,2,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,people lost a battles,,0,1
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,4,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,they lost very tolds,,0,1
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,4,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,they lost very tolds,,0,1
X21,X21.9b6639228245762d2541ffbf2061cb9c,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,4,22,X21.CMN.CMN_M_032.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_032,vegetables,,they lost very tolds,,0,1
X21,X21.b6a8bbba17f30180fb313f2fee267082,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,7,20,X21.CMN.CMN_M_043.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_043,grew,,if you must rest,,0,1
X21,X21.b6a8bbba17f30180fb313f2fee267082,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,7,21,X21.CMN.CMN_M_043.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_043,lots,,if you must rest,,0,1
X21,X21.b6a8bbba17f30180fb313f2fee267082,X21.Single_talker,Single talker,single,single,within-accent,cross-talker,CMN,CMN,X21.CMN.CMN_M_032,X21.CMN.CMN_M_043,test,7,22,X21.CMN.CMN_M_043.HT1_S015.Wvegetables,word,CMN,X21.CMN.CMN_M_043,vegetables,,if you must rest,,0,1
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,20,X21.CMN.CMN_M_032.HT1_S015.Wgrew,word,CMN,X21.CMN.CMN_M_032,grew,,it was al cant understand,,0,1
X21,X21.0bbb8e1687436e51d59f10e17e061b63,X21.Multi_talker,Multi-talker,single,multi,within-accent,cross-talker,CMN,CMN,"X21.CMN.CMN_M_016, X21.CMN.CMN_M_021, X21.CMN.CMN_M_035, X21.CMN.CMN_M_037, X21.CMN.CMN_M_043",X21.CMN.CMN_M_032,test,10,21,X21.CMN.CMN_M_032.HT1_S015.Wlots,word,CMN,X21.CMN.CMN_M_032,lots,,it was al cant understand,,0,1
