dataset_id,variant,layer,talker_a_id,talker_b_id,n_matched_items,mean_raw_distance,item_scope,tau,dtw_normalization
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.kf3,138,9.790468423555998,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sf4,138,11.428724141893849,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.kf3,138,11.428724141893849,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sf5,138,8.436738972929081,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.kf3,138,8.436738972929081,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sf6,138,9.79102115789772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.kf3,138,9.79102115789772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm2,138,10.465187339916143,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.kf3,138,10.465187339916143,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm3,138,9.38963513590062,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.kf3,138,9.38963513590062,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm4,138,9.642894423643703,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.kf3,138,9.642894423643703,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm5,138,8.233615040968886,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.kf3,138,8.233615040968886,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm6,138,8.548585499388455,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.kf3,138,8.548585499388455,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf3,AN19.SPA.sm7,138,8.933127741198629,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.kf3,138,8.933127741198629,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.kf5,138,8.389315615665879,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.kf4,138,8.389315615665879,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.kf6,138,9.105099773635231,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.kf4,138,9.105099773635231,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km1,138,9.228143038828154,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km1,AN19.KOR.kf4,138,9.228143038828154,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km2,138,7.69175761777228,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km2,AN19.KOR.kf4,138,7.69175761777228,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km3,138,8.69554847500243,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.KOR.kf4,138,8.69554847500243,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km6,138,10.542285634191344,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.KOR.kf4,138,10.542285634191344,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km7,138,8.114935280822841,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.kf4,138,8.114935280822841,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.KOR.km8,138,8.250293944478772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.kf4,138,8.250293944478772,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if1,138,8.256653162945305,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.kf4,138,8.256653162945305,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if2,138,7.999159885939118,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.kf4,138,7.999159885939118,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if3,138,9.928641638823224,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.kf4,138,9.928641638823224,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if4,138,8.714408481756179,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.kf4,138,8.714408481756179,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if5,138,13.86586047644635,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.kf4,138,13.86586047644635,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.if6,138,8.237642448139754,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.kf4,138,8.237642448139754,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im1,138,8.637033744105706,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.kf4,138,8.637033744105706,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im2,138,8.636117117514761,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.kf4,138,8.636117117514761,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im3,138,8.26705381838448,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.kf4,138,8.26705381838448,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im4,138,8.80558051515385,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.kf4,138,8.80558051515385,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im5,138,8.228635294668901,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.kf4,138,8.228635294668901,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.MIX.im6,138,9.661970802006245,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.kf4,138,9.661970802006245,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf1,138,12.107054998850582,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.kf4,138,12.107054998850582,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf2,138,9.942065193756097,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.kf4,138,9.942065193756097,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf3,138,10.008301872938668,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.kf4,138,10.008301872938668,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf4,138,12.896557214842034,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.kf4,138,12.896557214842034,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf5,138,8.24483598431487,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.kf4,138,8.24483598431487,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sf6,138,8.999649120526371,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.kf4,138,8.999649120526371,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm2,138,11.216542014607182,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.kf4,138,11.216542014607182,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm3,138,10.266493497477729,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.kf4,138,10.266493497477729,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm4,138,9.009340462974524,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.kf4,138,9.009340462974524,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm5,138,8.392114508950192,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.kf4,138,8.392114508950192,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm6,138,8.937462682870157,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.kf4,138,8.937462682870157,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf4,AN19.SPA.sm7,138,8.86890576283026,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.kf4,138,8.86890576283026,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.kf6,138,10.366164441021072,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.kf5,138,10.366164441021072,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km1,138,10.513206578177549,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km1,AN19.KOR.kf5,138,10.513206578177549,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km2,138,8.250428920679044,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km2,AN19.KOR.kf5,138,8.250428920679044,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km3,138,9.643437092155564,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.KOR.kf5,138,9.643437092155564,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km6,138,10.599362782087445,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.KOR.kf5,138,10.599362782087445,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km7,138,8.510029192371908,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.kf5,138,8.510029192371908,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.KOR.km8,138,8.607140973490017,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.kf5,138,8.607140973490017,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if1,138,9.527563985384845,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.kf5,138,9.527563985384845,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if2,138,9.548397342395209,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.kf5,138,9.548397342395209,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if3,138,12.26744628759274,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.kf5,138,12.26744628759274,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if4,138,8.446963940207525,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.kf5,138,8.446963940207525,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if5,138,15.847624631023104,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.kf5,138,15.847624631023104,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.if6,138,8.427272670094997,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.kf5,138,8.427272670094997,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im1,138,10.369250980710818,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.kf5,138,10.369250980710818,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im2,138,10.11775901474754,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.kf5,138,10.11775901474754,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im3,138,9.111608359016726,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.kf5,138,9.111608359016726,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im4,138,9.625659540447783,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.kf5,138,9.625659540447783,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im5,138,9.032262999646834,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.kf5,138,9.032262999646834,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.MIX.im6,138,9.979154173080296,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.kf5,138,9.979154173080296,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf1,138,12.413509386902811,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf1,AN19.KOR.kf5,138,12.413509386902811,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf2,138,11.195761725744536,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf2,AN19.KOR.kf5,138,11.195761725744536,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf3,138,11.071511347950484,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf3,AN19.KOR.kf5,138,11.071511347950484,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf4,138,12.045904710746616,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf4,AN19.KOR.kf5,138,12.045904710746616,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf5,138,9.263171316988364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf5,AN19.KOR.kf5,138,9.263171316988364,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sf6,138,9.803797167855713,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sf6,AN19.KOR.kf5,138,9.803797167855713,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm2,138,11.270974938533575,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm2,AN19.KOR.kf5,138,11.270974938533575,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm3,138,11.500865910744787,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm3,AN19.KOR.kf5,138,11.500865910744787,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm4,138,9.97879667199834,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm4,AN19.KOR.kf5,138,9.97879667199834,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm5,138,9.650884042496488,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm5,AN19.KOR.kf5,138,9.650884042496488,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm6,138,10.732730575277158,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm6,AN19.KOR.kf5,138,10.732730575277158,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf5,AN19.SPA.sm7,138,9.642107522857906,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.SPA.sm7,AN19.KOR.kf5,138,9.642107522857906,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km1,138,8.835418745685308,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km1,AN19.KOR.kf6,138,8.835418745685308,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km2,138,8.733730956415169,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km2,AN19.KOR.kf6,138,8.733730956415169,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km3,138,8.577304321316976,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km3,AN19.KOR.kf6,138,8.577304321316976,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km6,138,10.744382892378386,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km6,AN19.KOR.kf6,138,10.744382892378386,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km7,138,8.707332669511196,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km7,AN19.KOR.kf6,138,8.707332669511196,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.KOR.km8,138,9.415803322369444,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.km8,AN19.KOR.kf6,138,9.415803322369444,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if1,138,8.816306142145597,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if1,AN19.KOR.kf6,138,8.816306142145597,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if2,138,8.163622710271763,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if2,AN19.KOR.kf6,138,8.163622710271763,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if3,138,10.227751997826491,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if3,AN19.KOR.kf6,138,10.227751997826491,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if4,138,10.615925345857866,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if4,AN19.KOR.kf6,138,10.615925345857866,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if5,138,14.081294820577549,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if5,AN19.KOR.kf6,138,14.081294820577549,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.if6,138,9.25294268559237,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.if6,AN19.KOR.kf6,138,9.25294268559237,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im1,138,8.719734812839846,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im1,AN19.KOR.kf6,138,8.719734812839846,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im2,138,9.120543294604472,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im2,AN19.KOR.kf6,138,9.120543294604472,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im3,138,7.988174520680091,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im3,AN19.KOR.kf6,138,7.988174520680091,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im4,138,9.495389826396488,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im4,AN19.KOR.kf6,138,9.495389826396488,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im5,138,9.081942370656432,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im5,AN19.KOR.kf6,138,9.081942370656432,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.MIX.im6,138,8.54904584747263,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.MIX.im6,AN19.KOR.kf6,138,8.54904584747263,138 globally common words,2.0,mean_sequence_length
AN19,ft,tr_24,AN19.KOR.kf6,AN19.SPA.sf1,138,12.22197791124859,138 globally common words,2.0,mean_sequence_length
