recording_id,speaker_id,canonical_item_id,canonical_recording_item_id,accent,source_speaker_code,source_speaker_sex,source_corpus,source_l1_language,source_speaker_directory,difficulty_code,difficulty,item_number,word,used_in_experiment,behavior_phases,behavior_block_lists,behavior_item_id,behavior_talker_id,behavior_training_accents,behavior_test_accents,legacy_feature_key,legacy_key_collision,legacy_key_recording_count,legacy_key_collision_rank,source_filename,source_stem,source_wav_relpath
AN19-rec-a66bc1c33eec4d55a166,AN19.ENG.em1,AN19.ENG.em1.W11,AN19.ENG.em1.HW11,ENG,em1,M,L1_ENG,English,em1,hw,hard,11,dune,false,,,,,,,em1/dune,false,1,1,em1hw11 dune.WAV,em1hw11 dune,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw11 dune.WAV
AN19-rec-aed941b82e2159693593,AN19.ENG.em1,AN19.ENG.em1.W12,AN19.ENG.em1.HW12,ENG,em1,M,L1_ENG,English,em1,hw,hard,12,fade,false,,,,,,,em1/fade,false,1,1,em1hw12 fade.WAV,em1hw12 fade,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw12 fade.WAV
AN19-rec-d17269315c0b90cccce7,AN19.ENG.em1,AN19.ENG.em1.W13,AN19.ENG.em1.HW13,ENG,em1,M,L1_ENG,English,em1,hw,hard,13,fin,false,,,,,,,em1/fin,false,1,1,em1hw13 fin.WAV,em1hw13 fin,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw13 fin.WAV
AN19-rec-9289547721a5bb30d45d,AN19.ENG.em1,AN19.ENG.em1.W14,AN19.ENG.em1.HW14,ENG,em1,M,L1_ENG,English,em1,hw,hard,14,goat,false,,,,,,,em1/goat,false,1,1,em1hw14 goat.WAV,em1hw14 goat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw14 goat.WAV
AN19-rec-b8906ccebae94bad899c,AN19.ENG.em1,AN19.ENG.em1.W15,AN19.ENG.em1.HW15,ENG,em1,M,L1_ENG,English,em1,hw,hard,15,knob,false,,,,,,,em1/knob,false,1,1,em1hw15 knob.WAV,em1hw15 knob,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw15 knob.WAV
AN19-rec-5ae8c4f2c911f2fd8afc,AN19.ENG.em1,AN19.ENG.em1.W16,AN19.ENG.em1.HW16,ENG,em1,M,L1_ENG,English,em1,hw,hard,16,lad,false,,,,,,,em1/lad,false,1,1,em1hw16 lad.WAV,em1hw16 lad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw16 lad.WAV
AN19-rec-1030abff8dcbb722f4a7,AN19.ENG.em1,AN19.ENG.em1.W17,AN19.ENG.em1.HW17,ENG,em1,M,L1_ENG,English,em1,hw,hard,17,mall,false,,,,,,,em1/mall,false,1,1,em1hw17 mall.WAV,em1hw17 mall,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw17 mall.WAV
AN19-rec-c8bb89cddfde43071bab,AN19.ENG.em1,AN19.ENG.em1.W18,AN19.ENG.em1.HW18,ENG,em1,M,L1_ENG,English,em1,hw,hard,18,mat,false,,,,,,,em1/mat,false,1,1,em1hw18 mat.WAV,em1hw18 mat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw18 mat.WAV
AN19-rec-0223169bbc8ef9b45e35,AN19.ENG.em1,AN19.ENG.em1.W19,AN19.ENG.em1.HW19,ENG,em1,M,L1_ENG,English,em1,hw,hard,19,mitt,false,,,,,,,em1/mitt,false,1,1,em1hw19 mitt.WAV,em1hw19 mitt,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw19 mitt.WAV
AN19-rec-df98a77c022060cc3433,AN19.ENG.em1,AN19.ENG.em1.W20,AN19.ENG.em1.HW20,ENG,em1,M,L1_ENG,English,em1,hw,hard,20,mole,false,,,,,,,em1/mole,false,1,1,em1hw20 mole.WAV,em1hw20 mole,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw20 mole.WAV
AN19-rec-556e065a0f96d90c6583,AN19.ENG.em1,AN19.ENG.em1.W21,AN19.ENG.em1.HW21,ENG,em1,M,L1_ENG,English,em1,hw,hard,21,pat,false,,,,,,,em1/pat,false,1,1,em1hw21 pat.WAV,em1hw21 pat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw21 pat.WAV
AN19-rec-729fc18cf7398339ed49,AN19.ENG.em1,AN19.ENG.em1.W22,AN19.ENG.em1.HW22,ENG,em1,M,L1_ENG,English,em1,hw,hard,22,pet,false,,,,,,,em1/pet,false,1,1,em1hw22 pet.WAV,em1hw22 pet,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw22 pet.WAV
AN19-rec-a3fcbc4fa58327e899d2,AN19.ENG.em1,AN19.ENG.em1.W23,AN19.ENG.em1.HW23,ENG,em1,M,L1_ENG,English,em1,hw,hard,23,pup,false,,,,,,,em1/pup,false,1,1,em1hw23 pup.WAV,em1hw23 pup,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw23 pup.WAV
AN19-rec-2abaaa11670277ffe517,AN19.ENG.em1,AN19.ENG.em1.W24,AN19.ENG.em1.HW24,ENG,em1,M,L1_ENG,English,em1,hw,hard,24,rat,false,,,,,,,em1/rat,false,1,1,em1hw24 rat.WAV,em1hw24 rat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw24 rat.WAV
AN19-rec-3caa55ba52537c50136b,AN19.ENG.em1,AN19.ENG.em1.W25,AN19.ENG.em1.HW25,ENG,em1,M,L1_ENG,English,em1,hw,hard,25,rhyme,false,,,,,,,em1/rhyme,false,1,1,em1hw25 rhyme.WAV,em1hw25 rhyme,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw25 rhyme.WAV
AN19-rec-5ade20b87199efa954af,AN19.ENG.em1,AN19.ENG.em1.W26,AN19.ENG.em1.HW26,ENG,em1,M,L1_ENG,English,em1,hw,hard,26,rum,false,,,,,,,em1/rum,false,1,1,em1hw26 rum.WAV,em1hw26 rum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw26 rum.WAV
AN19-rec-5ba357af8988542c4008,AN19.ENG.em1,AN19.ENG.em1.W27,AN19.ENG.em1.HW27,ENG,em1,M,L1_ENG,English,em1,hw,hard,27,sane,false,,,,,,,em1/sane,false,1,1,em1hw27 sane.WAV,em1hw27 sane,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw27 sane.WAV
AN19-rec-97e1ba7b3892f05bf09c,AN19.ENG.em1,AN19.ENG.em1.W28,AN19.ENG.em1.HW28,ENG,em1,M,L1_ENG,English,em1,hw,hard,28,soak,false,,,,,,,em1/soak,false,1,1,em1hw28 soak.WAV,em1hw28 soak,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw28 soak.WAV
AN19-rec-8789aa3c129ee242c1c6,AN19.ENG.em1,AN19.ENG.em1.W29,AN19.ENG.em1.HW29,ENG,em1,M,L1_ENG,English,em1,hw,hard,29,suck,false,,,,,,,em1/suck,false,1,1,em1hw29 suck.WAV,em1hw29 suck,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw29 suck.WAV
AN19-rec-a693126e345bf1e06fac,AN19.ENG.em1,AN19.ENG.em1.W30,AN19.ENG.em1.HW30,ENG,em1,M,L1_ENG,English,em1,hw,hard,30,tan,false,,,,,,,em1/tan,false,1,1,em1hw30 tan.WAV,em1hw30 tan,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw30 tan.WAV
AN19-rec-9d80bd14d1a55a99aa39,AN19.ENG.em1,AN19.ENG.em1.W31,AN19.ENG.em1.HW31,ENG,em1,M,L1_ENG,English,em1,hw,hard,31,wed,false,,,,,,,em1/wed,false,1,1,em1hw31 wed.WAV,em1hw31 wed,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw31 wed.WAV
AN19-rec-1080e9754b744ad3db9b,AN19.ENG.em1,AN19.ENG.em1.W32,AN19.ENG.em1.HW32,ENG,em1,M,L1_ENG,English,em1,hw,hard,32,white,false,,,,,,,em1/white,false,1,1,em1hw32 white.WAV,em1hw32 white,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw32 white.WAV
AN19-rec-80beb3e0bab7fbc9c5bd,AN19.ENG.em1,AN19.ENG.em1.W33,AN19.ENG.em1.HW33,ENG,em1,M,L1_ENG,English,em1,hw,hard,33,whore,false,,,,,,,em1/whore,false,1,1,em1hw33 whore.WAV,em1hw33 whore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw33 whore.WAV
AN19-rec-b39b750cd407578b20f6,AN19.ENG.em1,AN19.ENG.em1.W34,AN19.ENG.em1.HW34,ENG,em1,M,L1_ENG,English,em1,hw,hard,34,wrong,false,,,,,,,em1/wrong,true,2,2,em1hw34 wrong.WAV,em1hw34 wrong,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw34 wrong.WAV
AN19-rec-f3fc0b62eba3931d9674,AN19.ENG.em1,AN19.ENG.em1.W35,AN19.ENG.em1.HW35,ENG,em1,M,L1_ENG,English,em1,hw,hard,35,con,false,,,,,,,em1/con,false,1,1,em1hw35 con.WAV,em1hw35 con,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw35 con.WAV
AN19-rec-ff8ba5a603a4229351c7,AN19.ENG.em1,AN19.ENG.em1.W36,AN19.ENG.em1.HW36,ENG,em1,M,L1_ENG,English,em1,hw,hard,36,doom,false,,,,,,,em1/doom,false,1,1,em1hw36 doom.WAV,em1hw36 doom,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw36 doom.WAV
AN19-rec-831f0f3a96bdc1b89632,AN19.ENG.em1,AN19.ENG.em1.W37,AN19.ENG.em1.HW37,ENG,em1,M,L1_ENG,English,em1,hw,hard,37,hick,false,,,,,,,em1/hick,false,1,1,em1hw37 hick.WAV,em1hw37 hick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw37 hick.WAV
AN19-rec-c89654c3d32092d2d270,AN19.ENG.em1,AN19.ENG.em1.W38,AN19.ENG.em1.HW38,ENG,em1,M,L1_ENG,English,em1,hw,hard,38,rut,false,,,,,,,em1/rut,false,1,1,em1hw38 rut.WAV,em1hw38 rut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw38 rut.WAV
AN19-rec-7d091530ef2149d0eea2,AN19.ENG.em1,AN19.ENG.em1.W39,AN19.ENG.em1.HW39,ENG,em1,M,L1_ENG,English,em1,hw,hard,39,toot,false,,,,,,,em1/toot,false,1,1,em1hw39 toot.WAV,em1hw39 toot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw39 toot.WAV
AN19-rec-fd4ba94f27832775b9d3,AN19.ENG.em1,AN19.ENG.em1.W40,AN19.ENG.em1.HW40,ENG,em1,M,L1_ENG,English,em1,hw,hard,40,wad,false,,,,,,,em1/wad,false,1,1,em1hw40 wad.WAV,em1hw40 wad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw40 wad.WAV
AN19-rec-f5bf467634c5e40f0e67,AN19.ENG.em1,AN19.ENG.em1.W41,AN19.ENG.em1.HW41,ENG,em1,M,L1_ENG,English,em1,hw,hard,41,bud,false,,,,,,,em1/bud,false,1,1,em1hw41 bud.WAV,em1hw41 bud,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw41 bud.WAV
AN19-rec-0c9482cc480b307e36b6,AN19.ENG.em1,AN19.ENG.em1.W42,AN19.ENG.em1.HW42,ENG,em1,M,L1_ENG,English,em1,hw,hard,42,dame,false,,,,,,,em1/dame,false,1,1,em1hw42 dame.WAV,em1hw42 dame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw42 dame.WAV
AN19-rec-bedeac2cbde8297ad4a5,AN19.ENG.em1,AN19.ENG.em1.W43,AN19.ENG.em1.HW43,ENG,em1,M,L1_ENG,English,em1,hw,hard,43,lace,false,,,,,,,em1/lace,false,1,1,em1hw43 lace.WAV,em1hw43 lace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw43 lace.WAV
AN19-rec-17695c37d34521e7af49,AN19.ENG.em1,AN19.ENG.em1.W44,AN19.ENG.em1.HW44,ENG,em1,M,L1_ENG,English,em1,hw,hard,44,lame,false,,,,,,,em1/lame,false,1,1,em1hw44 lame.WAV,em1hw44 lame,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw44 lame.WAV
AN19-rec-098b745bac88b32858ee,AN19.ENG.em1,AN19.ENG.em1.W45,AN19.ENG.em1.HW45,ENG,em1,M,L1_ENG,English,em1,hw,hard,45,pad,false,,,,,,,em1/pad,false,1,1,em1hw45 pad.WAV,em1hw45 pad,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw45 pad.WAV
AN19-rec-0c534d55213dd2e53914,AN19.ENG.em1,AN19.ENG.em1.W46,AN19.ENG.em1.HW46,ENG,em1,M,L1_ENG,English,em1,hw,hard,46,chore,false,,,,,,,em1/chore,false,1,1,em1hw46 chore.WAV,em1hw46 chore,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw46 chore.WAV
AN19-rec-e1a577ed54db86271d3f,AN19.ENG.em1,AN19.ENG.em1.W47,AN19.ENG.em1.HW47,ENG,em1,M,L1_ENG,English,em1,hw,hard,47,cod,false,,,,,,,em1/cod,false,1,1,em1hw47 cod.WAV,em1hw47 cod,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw47 cod.WAV
AN19-rec-409731668b7d3d11cd80,AN19.ENG.em1,AN19.ENG.em1.W48,AN19.ENG.em1.HW48,ENG,em1,M,L1_ENG,English,em1,hw,hard,48,hack,false,,,,,,,em1/hack,false,1,1,em1hw48 hack.WAV,em1hw48 hack,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw48 hack.WAV
AN19-rec-625c5a52595ceec21fad,AN19.ENG.em1,AN19.ENG.em1.W49,AN19.ENG.em1.HW49,ENG,em1,M,L1_ENG,English,em1,hw,hard,49,kin,false,,,,,,,em1/kin,false,1,1,em1hw49 kin.WAV,em1hw49 kin,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw49 kin.WAV
AN19-rec-012e7455d7487b150d3a,AN19.ENG.em1,AN19.ENG.em1.W50,AN19.ENG.em1.HW50,ENG,em1,M,L1_ENG,English,em1,hw,hard,50,kit,false,,,,,,,em1/kit,false,1,1,em1hw50 kit.WAV,em1hw50 kit,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw50 kit.WAV
AN19-rec-bd6faf6c18d22ee710ab,AN19.ENG.em1,AN19.ENG.em1.W51,AN19.ENG.em1.HW51,ENG,em1,M,L1_ENG,English,em1,hw,hard,51,pawn,false,,,,,,,em1/pawn,false,1,1,em1hw51 pawn.WAV,em1hw51 pawn,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw51 pawn.WAV
AN19-rec-6afc38927c0dc0b64fd0,AN19.ENG.em1,AN19.ENG.em1.W52,AN19.ENG.em1.HW52,ENG,em1,M,L1_ENG,English,em1,hw,hard,52,bun,false,,,,,,,em1/bun,false,1,1,em1hw52 bun.WAV,em1hw52 bun,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw52 bun.WAV
AN19-rec-8dae3297c07fe9492c17,AN19.ENG.em1,AN19.ENG.em1.W53,AN19.ENG.em1.HW53,ENG,em1,M,L1_ENG,English,em1,hw,hard,53,gut,false,,,,,,,em1/gut,false,1,1,em1hw53 gut.WAV,em1hw53 gut,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw53 gut.WAV
AN19-rec-9485803817611fe5c5af,AN19.ENG.em1,AN19.ENG.em1.W54,AN19.ENG.em1.HW54,ENG,em1,M,L1_ENG,English,em1,hw,hard,54,lice,false,,,,,,,em1/lice,false,1,1,em1hw54 lice.WAV,em1hw54 lice,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw54 lice.WAV
AN19-rec-f2fe518624321492a215,AN19.ENG.em1,AN19.ENG.em1.W55,AN19.ENG.em1.HW55,ENG,em1,M,L1_ENG,English,em1,hw,hard,55,mid,false,,,,,,,em1/mid,false,1,1,em1hw55 mid.WAV,em1hw55 mid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw55 mid.WAV
AN19-rec-c35c30469a51c95eb6ec,AN19.ENG.em1,AN19.ENG.em1.W56,AN19.ENG.em1.HW56,ENG,em1,M,L1_ENG,English,em1,hw,hard,56,wick,false,,,,,,,em1/wick,false,1,1,em1hw56 wick.WAV,em1hw56 wick,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw56 wick.WAV
AN19-rec-bd26f08d68eb151c1cc7,AN19.ENG.em1,AN19.ENG.em1.W57,AN19.ENG.em1.HW57,ENG,em1,M,L1_ENG,English,em1,hw,hard,57,hurl,false,,,,,,,em1/hurl,false,1,1,em1hw57 hurl.WAV,em1hw57 hurl,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw57 hurl.WAV
AN19-rec-3f46bb302aa693151664,AN19.ENG.em1,AN19.ENG.em1.W58,AN19.ENG.em1.HW58,ENG,em1,M,L1_ENG,English,em1,hw,hard,58,mote,false,,,,,,,em1/mote,false,1,1,em1hw58 mote.WAV,em1hw58 mote,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw58 mote.WAV
AN19-rec-ce88481f8d16dd4156a0,AN19.ENG.em1,AN19.ENG.em1.W59,AN19.ENG.em1.HW59,ENG,em1,M,L1_ENG,English,em1,hw,hard,59,teat,false,,,,,,,em1/teat,false,1,1,em1hw59 teat.WAV,em1hw59 teat,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw59 teat.WAV
AN19-rec-35be09e0e0c06e7d4b72,AN19.ENG.em1,AN19.ENG.em1.W60,AN19.ENG.em1.HW60,ENG,em1,M,L1_ENG,English,em1,hw,hard,60,hash,false,,,,,,,em1/hash,false,1,1,em1hw60 hash.WAV,em1hw60 hash,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw60 hash.WAV
AN19-rec-c8dbdac640601f164012,AN19.ENG.em1,AN19.ENG.em1.W61,AN19.ENG.em1.HW61,ENG,em1,M,L1_ENG,English,em1,hw,hard,61,hid,false,,,,,,,em1/hid,false,1,1,em1hw61 hid.WAV,em1hw61 hid,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw61 hid.WAV
AN19-rec-1779b52d17e97fd2b3e3,AN19.ENG.em1,AN19.ENG.em1.W62,AN19.ENG.em1.HW62,ENG,em1,M,L1_ENG,English,em1,hw,hard,62,hoot,false,,,,,,,em1/hoot,false,1,1,em1hw62 hoot.WAV,em1hw62 hoot,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw62 hoot.WAV
AN19-rec-2c113653ab71f502f7e4,AN19.ENG.em1,AN19.ENG.em1.W63,AN19.ENG.em1.HW63,ENG,em1,M,L1_ENG,English,em1,hw,hard,63,mace,false,,,,,,,em1/mace,false,1,1,em1hw63 mace.WAV,em1hw63 mace,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw63 mace.WAV
AN19-rec-0e652b650411e3667e61,AN19.ENG.em1,AN19.ENG.em1.W64,AN19.ENG.em1.HW64,ENG,em1,M,L1_ENG,English,em1,hw,hard,64,main,false,,,,,,,em1/main,false,1,1,em1hw64 main.WAV,em1hw64 main,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw64 main.WAV
AN19-rec-42dbd6496bb631f03e4e,AN19.ENG.em1,AN19.ENG.em1.W65,AN19.ENG.em1.HW65,ENG,em1,M,L1_ENG,English,em1,hw,hard,65,moan,false,,,,,,,em1/moan,false,1,1,em1hw65 moan.WAV,em1hw65 moan,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw65 moan.WAV
AN19-rec-895121085effbc89e418,AN19.ENG.em1,AN19.ENG.em1.W66,AN19.ENG.em1.HW66,ENG,em1,M,L1_ENG,English,em1,hw,hard,66,mum,false,,,,,,,em1/mum,false,1,1,em1hw66 mum.WAV,em1hw66 mum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw66 mum.WAV
AN19-rec-0d2cb028fd91d84311e8,AN19.ENG.em1,AN19.ENG.em1.W67,AN19.ENG.em1.HW67,ENG,em1,M,L1_ENG,English,em1,hw,hard,67,rim,false,,,,,,,em1/rim,false,1,1,em1hw67 rim.WAV,em1hw67 rim,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw67 rim.WAV
AN19-rec-69a67cbf3bfec1ce7105,AN19.ENG.em1,AN19.ENG.em1.W68,AN19.ENG.em1.HW68,ENG,em1,M,L1_ENG,English,em1,hw,hard,68,route,false,,,,,,,em1/route,false,1,1,em1hw68 route.WAV,em1hw68 route,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw68 route.WAV
AN19-rec-c8d74689a8da45e015c1,AN19.ENG.em1,AN19.ENG.em1.W69,AN19.ENG.em1.HW69,ENG,em1,M,L1_ENG,English,em1,hw,hard,69,wail,false,,,,,,,em1/wail,false,1,1,em1hw69 wail.WAV,em1hw69 wail,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw69 wail.WAV
AN19-rec-18d35c4ec6f05bd6ba8c,AN19.ENG.em1,AN19.ENG.em1.W70,AN19.ENG.em1.HW70,ENG,em1,M,L1_ENG,English,em1,hw,hard,70,hum,false,,,,,,,em1/hum,false,1,1,em1hw70 hum.WAV,em1hw70 hum,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw70 hum.WAV
AN19-rec-7c6768abe05f68976c4a,AN19.ENG.em1,AN19.ENG.em1.W71,AN19.ENG.em1.HW71,ENG,em1,M,L1_ENG,English,em1,hw,hard,71,sill,false,,,,,,,em1/sill,false,1,1,em1hw71 sill.WAV,em1hw71 sill,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw71 sill.WAV
AN19-rec-40df185fe4a1d17f189d,AN19.ENG.em1,AN19.ENG.em1.W72,AN19.ENG.em1.HW72,ENG,em1,M,L1_ENG,English,em1,hw,hard,72,beak,false,,,,,,,em1/beak,false,1,1,em1hw72 beak.WAV,em1hw72 beak,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw72 beak.WAV
AN19-rec-6e3e09679cb7cf44eca9,AN19.ENG.em1,AN19.ENG.em1.W73,AN19.ENG.em1.HW73,ENG,em1,M,L1_ENG,English,em1,hw,hard,73,hag,false,,,,,,,em1/hag,false,1,1,em1hw73 hag.WAV,em1hw73 hag,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw73 hag.WAV
AN19-rec-7d90830437bdf109fa4f,AN19.ENG.em1,AN19.ENG.em1.W74,AN19.ENG.em1.HW74,ENG,em1,M,L1_ENG,English,em1,hw,hard,74,wade,false,,,,,,,em1/wade,false,1,1,em1hw74 wade.WAV,em1hw74 wade,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw74 wade.WAV
AN19-rec-9d7dc78ba5ec8d28baf9,AN19.ENG.em1,AN19.ENG.em1.W75,AN19.ENG.em1.HW75,ENG,em1,M,L1_ENG,English,em1,hw,hard,75,weed,false,,,,,,,em1/weed,false,1,1,em1hw75 weed.WAV,em1hw75 weed,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw75 weed.WAV
AN19-rec-abf41442a84c05a25f17,AN19.ENG.em2,AN19.ENG.em2.W01,AN19.ENG.em2.EW01,ENG,em2,M,L1_ENG,English,em2,ew,easy,01,was,false,,,,,,,em2/was,false,1,1,em2ew01 was.WAV,em2ew01 was,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew01 was.WAV
AN19-rec-bf5a18ccf79d344c1663,AN19.ENG.em2,AN19.ENG.em2.W02,AN19.ENG.em2.EW02,ENG,em2,M,L1_ENG,English,em2,ew,easy,02,down,false,,,,,,,em2/down,false,1,1,em2ew02 down.WAV,em2ew02 down,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew02 down.WAV
AN19-rec-f5f42281e1b4b2ccc223,AN19.ENG.em2,AN19.ENG.em2.W03,AN19.ENG.em2.EW03,ENG,em2,M,L1_ENG,English,em2,ew,easy,03,work,false,,,,,,,em2/work,false,1,1,em2ew03 work.WAV,em2ew03 work,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew03 work.WAV
AN19-rec-48d079dd7e4685b9e2ed,AN19.ENG.em2,AN19.ENG.em2.W04,AN19.ENG.em2.EW04,ENG,em2,M,L1_ENG,English,em2,ew,easy,04,long,false,,,,,,,em2/long,false,1,1,em2ew04 long.WAV,em2ew04 long,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew04 long.WAV
AN19-rec-b12d48324200ac4c4171,AN19.ENG.em2,AN19.ENG.em2.W05,AN19.ENG.em2.EW05,ENG,em2,M,L1_ENG,English,em2,ew,easy,05,both,false,,,,,,,em2/both,false,1,1,em2ew05 both.WAV,em2ew05 both,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew05 both.WAV
AN19-rec-502268f5dcddb5064d8f,AN19.ENG.em2,AN19.ENG.em2.W06,AN19.ENG.em2.EW06,ENG,em2,M,L1_ENG,English,em2,ew,easy,06,thought,false,,,,,,,em2/thought,false,1,1,em2ew06 thought.WAV,em2ew06 thought,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew06 thought.WAV
AN19-rec-84e986fe0fd029cd0315,AN19.ENG.em2,AN19.ENG.em2.W07,AN19.ENG.em2.EW07,ENG,em2,M,L1_ENG,English,em2,ew,easy,07,does,false,,,,,,,em2/does,false,1,1,em2ew07 does.WAV,em2ew07 does,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew07 does.WAV
AN19-rec-841cfbfda1452698ff2b,AN19.ENG.em2,AN19.ENG.em2.W08,AN19.ENG.em2.EW08,ENG,em2,M,L1_ENG,English,em2,ew,easy,08,put,false,,,,,,,em2/put,false,1,1,em2ew08 put.WAV,em2ew08 put,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew08 put.WAV
AN19-rec-925fd19f1c6b3b6db4a1,AN19.ENG.em2,AN19.ENG.em2.W09,AN19.ENG.em2.EW09,ENG,em2,M,L1_ENG,English,em2,ew,easy,09,give,false,,,,,,,em2/give,false,1,1,em2ew09 give.WAV,em2ew09 give,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew09 give.WAV
AN19-rec-877dad2fa5fb9debde73,AN19.ENG.em2,AN19.ENG.em2.W10,AN19.ENG.em2.EW10,ENG,em2,M,L1_ENG,English,em2,ew,easy,10,young,false,,,,,,,em2/young,false,1,1,em2ew10 young.WAV,em2ew10 young,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew10 young.WAV
AN19-rec-7d1406bc87341b431d1e,AN19.ENG.em2,AN19.ENG.em2.W11,AN19.ENG.em2.EW11,ENG,em2,M,L1_ENG,English,em2,ew,easy,11,thing,false,,,,,,,em2/thing,false,1,1,em2ew11 thing.WAV,em2ew11 thing,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em2/em2ew11 thing.WAV
