InventoryID,ISO6393,LanguageName,Phoneme,SegmentClass,Source
1050,nld,Dutch,ɔu,vowel,ph
1050,nld,Dutch,p,consonant,ph
1050,nld,Dutch,ʀ,consonant,ph
1050,nld,Dutch,s,consonant,ph
1050,nld,Dutch,ʃ,consonant,ph
1050,nld,Dutch,t,consonant,ph
1050,nld,Dutch,u,vowel,ph
1050,nld,Dutch,v,consonant,ph
1050,nld,Dutch,w,consonant,ph
1050,nld,Dutch,x,consonant,ph
1050,nld,Dutch,yː,vowel,ph
1050,nld,Dutch,ʏ,vowel,ph
1050,nld,Dutch,z,consonant,ph
1050,nld,Dutch,ʒ,consonant,ph
1050,nld,Dutch,ʔ,consonant,ph
1711,ben,Bengali,a,vowel,ra
1711,ben,Bengali,æ,vowel,ra
1711,ben,Bengali,æ̞̃,vowel,ra
1711,ben,Bengali,ɑ̃,vowel,ra
1711,ben,Bengali,b,consonant,ra
1711,ben,Bengali,b̤,consonant,ra
1711,ben,Bengali,ç,consonant,ra
1711,ben,Bengali,cç,consonant,ra
1711,ben,Bengali,cçʰ,consonant,ra
1711,ben,Bengali,d̪,consonant,ra
1711,ben,Bengali,d̪̤,consonant,ra
1711,ben,Bengali,ɖ,consonant,ra
1711,ben,Bengali,ɖ̤,consonant,ra
1711,ben,Bengali,e,vowel,ra
1711,ben,Bengali,ɛ̃,vowel,ra
1711,ben,Bengali,ɡ,consonant,ra
1711,ben,Bengali,ɡʱ,consonant,ra
1711,ben,Bengali,h,consonant,ra
1711,ben,Bengali,ɦ,consonant,ra
1711,ben,Bengali,i,vowel,ra
1711,ben,Bengali,ɪ̃,vowel,ra
1711,ben,Bengali,j,consonant,ra
1711,ben,Bengali,ɟʝ,consonant,ra
1711,ben,Bengali,ɟ̤ʝ,consonant,ra
1711,ben,Bengali,k,consonant,ra
1711,ben,Bengali,kʰ,consonant,ra
1711,ben,Bengali,l,consonant,ra
1711,ben,Bengali,m,consonant,ra
1711,ben,Bengali,n,consonant,ra
1711,ben,Bengali,ŋ,consonant,ra
1711,ben,Bengali,o,vowel,ra
1711,ben,Bengali,õ̞,vowel,ra
1711,ben,Bengali,ɔ,vowel,ra
1711,ben,Bengali,p,consonant,ra
1711,ben,Bengali,pʰ,consonant,ra
1711,ben,Bengali,r,consonant,ra
1711,ben,Bengali,ɽ,consonant,ra
1711,ben,Bengali,ɽ̤,consonant,ra
1711,ben,Bengali,ɾ,consonant,ra
1711,ben,Bengali,s,consonant,ra
1711,ben,Bengali,t̪,consonant,ra
1711,ben,Bengali,t̪ʰ,consonant,ra
1711,ben,Bengali,ʈ,consonant,ra
1711,ben,Bengali,ʈʰ,consonant,ra
1711,ben,Bengali,u,vowel,ra
1711,ben,Bengali,ũː,vowel,ra
1711,ben,Bengali,ʊ̃,vowel,ra
1711,ben,Bengali,w,consonant,ra
1728,hin,Hindi,a,vowel,ra
1728,hin,Hindi,æ,vowel,ra
1728,hin,Hindi,æ̞̃,vowel,ra
1728,hin,Hindi,ɑ̃,vowel,ra
1728,hin,Hindi,b,consonant,ra
1728,hin,Hindi,b̤,consonant,ra
1728,hin,Hindi,ç,consonant,ra
1728,hin,Hindi,cç,consonant,ra
1728,hin,Hindi,cçʰ,consonant,ra
1728,hin,Hindi,d̪,consonant,ra
1728,hin,Hindi,d̪̤,consonant,ra
1728,hin,Hindi,ɖ,consonant,ra
1728,hin,Hindi,ɖ̤,consonant,ra
1728,hin,Hindi,e,vowel,ra
1728,hin,Hindi,ẽ̞,vowel,ra
1728,hin,Hindi,ə,vowel,ra
1728,hin,Hindi,ə̃,vowel,ra
1728,hin,Hindi,ɛ,vowel,ra
1728,hin,Hindi,f,consonant,ra
1728,hin,Hindi,ɡ,consonant,ra
1728,hin,Hindi,ɡʱ,consonant,ra
1728,hin,Hindi,h,consonant,ra
1728,hin,Hindi,i,vowel,ra
1728,hin,Hindi,ĩ,vowel,ra
1728,hin,Hindi,ɪ,vowel,ra
1728,hin,Hindi,ɪ̃,vowel,ra
1728,hin,Hindi,j,consonant,ra
1728,hin,Hindi,ʝ,consonant,ra
1728,hin,Hindi,ɟʝ,consonant,ra
1728,hin,Hindi,ɟ̤ʝ,consonant,ra
1728,hin,Hindi,k,consonant,ra
1728,hin,Hindi,kʰ,consonant,ra
1728,hin,Hindi,l,consonant,ra
1728,hin,Hindi,m,consonant,ra
1728,hin,Hindi,n̪,consonant,ra
1728,hin,Hindi,ɲ,consonant,ra
1728,hin,Hindi,ɳ,consonant,ra
1728,hin,Hindi,ŋ,consonant,ra
1728,hin,Hindi,o,vowel,ra
1728,hin,Hindi,õ,vowel,ra
1728,hin,Hindi,õ̞,vowel,ra
1728,hin,Hindi,ɔ,vowel,ra
1728,hin,Hindi,p,consonant,ra
1728,hin,Hindi,pʰ,consonant,ra
1728,hin,Hindi,ɽ,consonant,ra
1728,hin,Hindi,ɽ̤,consonant,ra
1728,hin,Hindi,ɾ,consonant,ra
1728,hin,Hindi,s,consonant,ra
1728,hin,Hindi,t̪,consonant,ra
1728,hin,Hindi,t̪ʰ,consonant,ra
1728,hin,Hindi,ʈ,consonant,ra
1728,hin,Hindi,ʈʰ,consonant,ra
1728,hin,Hindi,u,vowel,ra
1728,hin,Hindi,ũː,vowel,ra
1728,hin,Hindi,ʊ,vowel,ra
1728,hin,Hindi,ʊ̃,vowel,ra
1728,hin,Hindi,w,consonant,ra
1728,hin,Hindi,z,consonant,ra
2162,ben,Bengali,a,vowel,uz
2162,ben,Bengali,ae,vowel,uz
2162,ben,Bengali,ai,vowel,uz
2162,ben,Bengali,ao,vowel,uz
2162,ben,Bengali,au,vowel,uz
2162,ben,Bengali,b,consonant,uz
2162,ben,Bengali,bː,consonant,uz
2162,ben,Bengali,bʱ,consonant,uz
2162,ben,Bengali,bʱː,consonant,uz
2162,ben,Bengali,d,consonant,uz
2162,ben,Bengali,d̪,consonant,uz
2162,ben,Bengali,dː,consonant,uz
2162,ben,Bengali,d̪ː,consonant,uz
2162,ben,Bengali,dʱ,consonant,uz
2162,ben,Bengali,d̪ʱ,consonant,uz
2162,ben,Bengali,d̪ʱː,consonant,uz
2162,ben,Bengali,dʑ,consonant,uz
2162,ben,Bengali,dʑː,consonant,uz
2162,ben,Bengali,dʑʱ,consonant,uz
2162,ben,Bengali,dʑʱː,consonant,uz
2162,ben,Bengali,e,vowel,uz
2162,ben,Bengali,ei,vowel,uz
2162,ben,Bengali,eu,vowel,uz
2162,ben,Bengali,ɛ,vowel,uz
2162,ben,Bengali,ɛe,vowel,uz
2162,ben,Bengali,ɛo,vowel,uz
2162,ben,Bengali,f,consonant,uz
2162,ben,Bengali,ɡ,consonant,uz
2162,ben,Bengali,ɡː,consonant,uz
2162,ben,Bengali,ɡʱ,consonant,uz
2162,ben,Bengali,h,consonant,uz
2162,ben,Bengali,i,vowel,uz
2162,ben,Bengali,iu,vowel,uz
2162,ben,Bengali,k,consonant,uz
2162,ben,Bengali,kː,consonant,uz
2162,ben,Bengali,kʰ,consonant,uz
2162,ben,Bengali,kʰː,consonant,uz
2162,ben,Bengali,l,consonant,uz
2162,ben,Bengali,lː,consonant,uz
2162,ben,Bengali,m,consonant,uz
2162,ben,Bengali,mː,consonant,uz
2162,ben,Bengali,n,consonant,uz
2162,ben,Bengali,nː,consonant,uz
2162,ben,Bengali,ŋ,consonant,uz
2162,ben,Bengali,o,vowel,uz
2162,ben,Bengali,oe,vowel,uz
2162,ben,Bengali,oi,vowel,uz
2162,ben,Bengali,oo,vowel,uz
2162,ben,Bengali,ou,vowel,uz
2162,ben,Bengali,ɔ,vowel,uz
2162,ben,Bengali,ɔe,vowel,uz
2162,ben,Bengali,ɔo,vowel,uz
2162,ben,Bengali,p,consonant,uz
2162,ben,Bengali,pː,consonant,uz
2162,ben,Bengali,ɹ,consonant,uz
2162,ben,Bengali,s,consonant,uz
2162,ben,Bengali,ʃ,consonant,uz
2162,ben,Bengali,ʃː,consonant,uz
2162,ben,Bengali,t,consonant,uz
2162,ben,Bengali,t̪,consonant,uz
2162,ben,Bengali,tː,consonant,uz
2162,ben,Bengali,t̪ː,consonant,uz
2162,ben,Bengali,tɕ,consonant,uz
2162,ben,Bengali,tɕː,consonant,uz
2162,ben,Bengali,tɕʰ,consonant,uz
2162,ben,Bengali,tɕʰː,consonant,uz
2162,ben,Bengali,tʰ,consonant,uz
2162,ben,Bengali,t̪ʰ,consonant,uz
2162,ben,Bengali,tʰː,consonant,uz
2162,ben,Bengali,t̪ʰː,consonant,uz
2162,ben,Bengali,u,vowel,uz
2162,ben,Bengali,ui,vowel,uz
2169,nld,Dutch,aː,vowel,uz
2169,nld,Dutch,ɑ,vowel,uz
2169,nld,Dutch,b,consonant,uz
2169,nld,Dutch,d,consonant,uz
2169,nld,Dutch,eː,vowel,uz
2169,nld,Dutch,ɛ,vowel,uz
2169,nld,Dutch,ɛi,vowel,uz
2169,nld,Dutch,f,consonant,uz
2169,nld,Dutch,ɣ,consonant,uz
2169,nld,Dutch,ɦ,consonant,uz
2169,nld,Dutch,i,vowel,uz
2169,nld,Dutch,ɪ,vowel,uz
2169,nld,Dutch,j,consonant,uz
2169,nld,Dutch,k,consonant,uz
2169,nld,Dutch,l,consonant,uz
2169,nld,Dutch,m,consonant,uz
2169,nld,Dutch,n,consonant,uz
2169,nld,Dutch,ŋ,consonant,uz
2169,nld,Dutch,oː,vowel,uz
2169,nld,Dutch,øː,vowel,uz
2169,nld,Dutch,œy,vowel,uz
2169,nld,Dutch,ɔ,vowel,uz
2169,nld,Dutch,ɔu,vowel,uz
2169,nld,Dutch,p,consonant,uz
2169,nld,Dutch,r,consonant,uz
2169,nld,Dutch,s,consonant,uz
2169,nld,Dutch,ʃ,consonant,uz
2169,nld,Dutch,t,consonant,uz
2169,nld,Dutch,u,vowel,uz
2169,nld,Dutch,v,consonant,uz
2169,nld,Dutch,w,consonant,uz
2169,nld,Dutch,x,consonant,uz
2169,nld,Dutch,yː,vowel,uz
2169,nld,Dutch,ʏ,vowel,uz
2169,nld,Dutch,z,consonant,uz
2169,nld,Dutch,ʒ,consonant,uz
2169,nld,Dutch,ʔ,consonant,uz
2170,nld,Dutch,aː,vowel,uz
2170,nld,Dutch,æ,vowel,uz
2170,nld,Dutch,æ̃ː,vowel,uz
2170,nld,Dutch,aɪ,vowel,uz
2170,nld,Dutch,ɑ,vowel,uz
2170,nld,Dutch,ɑː,vowel,uz
2170,nld,Dutch,ɑ̃ː,vowel,uz
2170,nld,Dutch,b,consonant,uz
2170,nld,Dutch,d,consonant,uz
2170,nld,Dutch,d̠ʒ,consonant,uz
2170,nld,Dutch,eː,vowel,uz
2170,nld,Dutch,eɪ,vowel,uz
2170,nld,Dutch,ə,vowel,uz
2170,nld,Dutch,ɛ,vowel,uz
2170,nld,Dutch,ɛː,vowel,uz
2170,nld,Dutch,f,consonant,uz
2170,nld,Dutch,ɡ,consonant,uz
2170,nld,Dutch,ɣ,consonant,uz
2170,nld,Dutch,h,consonant,uz
2170,nld,Dutch,i,vowel,uz
2170,nld,Dutch,iː,vowel,uz
2170,nld,Dutch,ɪ,vowel,uz
2170,nld,Dutch,ɪə,vowel,uz
2170,nld,Dutch,j,consonant,uz
2170,nld,Dutch,k,consonant,uz
2170,nld,Dutch,l,consonant,uz
2170,nld,Dutch,m,consonant,uz
2170,nld,Dutch,n,consonant,uz
2170,nld,Dutch,ŋ,consonant,uz
2170,nld,Dutch,ø,vowel,uz
2170,nld,Dutch,oː,vowel,uz
2170,nld,Dutch,øː,vowel,uz
2170,nld,Dutch,œ,vowel,uz
2170,nld,Dutch,œː,vowel,uz
2170,nld,Dutch,œ̃ː,vowel,uz
2170,nld,Dutch,øɪ,vowel,uz
2170,nld,Dutch,ou,vowel,uz
2170,nld,Dutch,ɔ,vowel,uz
2170,nld,Dutch,ɔː,vowel,uz
2170,nld,Dutch,ɔ̃ː,vowel,uz
2170,nld,Dutch,ɔɪ,vowel,uz
2170,nld,Dutch,p,consonant,uz
2170,nld,Dutch,r,consonant,uz
2170,nld,Dutch,s,consonant,uz
2170,nld,Dutch,ʃ,consonant,uz
2170,nld,Dutch,t,consonant,uz
2170,nld,Dutch,u,vowel,uz
2170,nld,Dutch,uː,vowel,uz
2170,nld,Dutch,uɪ,vowel,uz
2170,nld,Dutch,v,consonant,uz
2170,nld,Dutch,x,consonant,uz
2170,nld,Dutch,y,vowel,uz
2170,nld,Dutch,yː,vowel,uz
2170,nld,Dutch,z,consonant,uz
2170,nld,Dutch,β̞,consonant,uz
2171,nld,Dutch,aː,vowel,uz
2171,nld,Dutch,æ,vowel,uz
2171,nld,Dutch,ɑ,vowel,uz
2171,nld,Dutch,ɒː,vowel,uz
2171,nld,Dutch,b,consonant,uz
2171,nld,Dutch,c̠,consonant,uz
2171,nld,Dutch,d,consonant,uz
2171,nld,Dutch,eː,vowel,uz
2171,nld,Dutch,ə,vowel,uz
2171,nld,Dutch,ɛ,vowel,uz
2171,nld,Dutch,ɛː,vowel,uz
2171,nld,Dutch,ɛi,vowel,uz
2171,nld,Dutch,f,consonant,uz
2171,nld,Dutch,ɡ,consonant,uz
2171,nld,Dutch,ɣ,consonant,uz
2171,nld,Dutch,ɦ,consonant,uz
2171,nld,Dutch,i,vowel,uz
2171,nld,Dutch,iː,vowel,uz
2171,nld,Dutch,ɪ,vowel,uz
2171,nld,Dutch,j,consonant,uz
2171,nld,Dutch,k,consonant,uz
2171,nld,Dutch,l,consonant,uz
2171,nld,Dutch,m,consonant,uz
2171,nld,Dutch,n,consonant,uz
2171,nld,Dutch,ɲ̠,consonant,uz
2171,nld,Dutch,ŋ,consonant,uz
2171,nld,Dutch,oː,vowel,uz
2171,nld,Dutch,øː,vowel,uz
2171,nld,Dutch,œ,vowel,uz
2171,nld,Dutch,œː,vowel,uz
2171,nld,Dutch,œy,vowel,uz
2171,nld,Dutch,ɔ,vowel,uz
2171,nld,Dutch,ɔu,vowel,uz
2171,nld,Dutch,p,consonant,uz
2171,nld,Dutch,ʀʁ,consonant,uz
2171,nld,Dutch,s,consonant,uz
2171,nld,Dutch,ʃ,consonant,uz
2171,nld,Dutch,t,consonant,uz
2171,nld,Dutch,u,vowel,uz
2171,nld,Dutch,uː,vowel,uz
2171,nld,Dutch,ʊ,vowel,uz
2171,nld,Dutch,v,consonant,uz
2171,nld,Dutch,x,consonant,uz
2171,nld,Dutch,y,vowel,uz
2171,nld,Dutch,yː,vowel,uz
2171,nld,Dutch,ʏ,vowel,uz
2171,nld,Dutch,z,consonant,uz
2171,nld,Dutch,ʒ,consonant,uz
2171,nld,Dutch,ʔ,consonant,uz
2171,nld,Dutch,β̞,consonant,uz
2172,nld,Dutch,aː,vowel,uz
2172,nld,Dutch,æ,vowel,uz
2172,nld,Dutch,æː,vowel,uz
2172,nld,Dutch,ɑ,vowel,uz
2172,nld,Dutch,ɑː,vowel,uz
2172,nld,Dutch,b,consonant,uz
2172,nld,Dutch,c,consonant,uz
2172,nld,Dutch,d,consonant,uz
2172,nld,Dutch,eə,vowel,uz
2172,nld,Dutch,ə,vowel,uz
2172,nld,Dutch,ɛ,vowel,uz
2172,nld,Dutch,ɛː,vowel,uz
2172,nld,Dutch,ɛi,vowel,uz
2172,nld,Dutch,f,consonant,uz
2172,nld,Dutch,ɣ,consonant,uz
2172,nld,Dutch,h,consonant,uz
2172,nld,Dutch,i,vowel,uz
2172,nld,Dutch,iː,vowel,uz
2172,nld,Dutch,iə,vowel,uz
2172,nld,Dutch,ɪ,vowel,uz
2172,nld,Dutch,j,consonant,uz
2172,nld,Dutch,ɟ,consonant,uz
2172,nld,Dutch,k,consonant,uz
2172,nld,Dutch,l,consonant,uz
2172,nld,Dutch,m,consonant,uz
2172,nld,Dutch,n,consonant,uz
2172,nld,Dutch,ŋ,consonant,uz
2172,nld,Dutch,œ,vowel,uz
2172,nld,Dutch,œː,vowel,uz
2172,nld,Dutch,œy,vowel,uz
2172,nld,Dutch,oə,vowel,uz
2172,nld,Dutch,øə,vowel,uz
2172,nld,Dutch,ɔ,vowel,uz
2172,nld,Dutch,ɔː,vowel,uz
2172,nld,Dutch,p,consonant,uz
2172,nld,Dutch,ʀʁ,consonant,uz
2172,nld,Dutch,s,consonant,uz
2172,nld,Dutch,ʃ,consonant,uz
2172,nld,Dutch,t,consonant,uz
2172,nld,Dutch,u,vowel,uz
2172,nld,Dutch,uː,vowel,uz
2172,nld,Dutch,uə,vowel,uz
2172,nld,Dutch,ʊ,vowel,uz
2172,nld,Dutch,v,consonant,uz
2172,nld,Dutch,ʌu,vowel,uz
2172,nld,Dutch,x,consonant,uz
2172,nld,Dutch,y,vowel,uz
2172,nld,Dutch,yː,vowel,uz
2172,nld,Dutch,yə,vowel,uz
2172,nld,Dutch,ʏ,vowel,uz
2172,nld,Dutch,z,consonant,uz
2172,nld,Dutch,ʒ,consonant,uz
2172,nld,Dutch,ʔ,consonant,uz
2172,nld,Dutch,β̞,consonant,uz
2173,nld,Dutch,aː,vowel,uz
2173,nld,Dutch,æ,vowel,uz
2173,nld,Dutch,æː,vowel,uz
2173,nld,Dutch,ɑ,vowel,uz
2173,nld,Dutch,ɑː,vowel,uz
2173,nld,Dutch,ɑu,vowel,uz
2173,nld,Dutch,ɑuː,vowel,uz
2173,nld,Dutch,b,consonant,uz
2173,nld,Dutch,d,consonant,uz
2173,nld,Dutch,eː,vowel,uz
2173,nld,Dutch,ə,vowel,uz
2173,nld,Dutch,ɛ,vowel,uz
2173,nld,Dutch,ɛː,vowel,uz
2173,nld,Dutch,ɛi,vowel,uz
2173,nld,Dutch,ɛiː,vowel,uz
2173,nld,Dutch,f,consonant,uz
2173,nld,Dutch,ɣ,consonant,uz
2173,nld,Dutch,ɦ,consonant,uz
2173,nld,Dutch,i,vowel,uz
2173,nld,Dutch,iː,vowel,uz
2173,nld,Dutch,iːə,vowel,uz
2173,nld,Dutch,ɪ,vowel,uz
2173,nld,Dutch,j,consonant,uz
2173,nld,Dutch,k,consonant,uz
2173,nld,Dutch,l,consonant,uz
2173,nld,Dutch,m,consonant,uz
2173,nld,Dutch,n,consonant,uz
2173,nld,Dutch,ŋ,consonant,uz
2173,nld,Dutch,oː,vowel,uz
2173,nld,Dutch,øː,vowel,uz
2173,nld,Dutch,oːə,vowel,uz
2173,nld,Dutch,œ,vowel,uz
2173,nld,Dutch,œː,vowel,uz
2173,nld,Dutch,œy,vowel,uz
2173,nld,Dutch,œyː,vowel,uz
2173,nld,Dutch,ɔ,vowel,uz
2173,nld,Dutch,ɔː,vowel,uz
2173,nld,Dutch,ɔːə,vowel,uz
2173,nld,Dutch,ɔu,vowel,uz
2173,nld,Dutch,ɔuː,vowel,uz
2173,nld,Dutch,p,consonant,uz
2173,nld,Dutch,ʀ,consonant,uz
2173,nld,Dutch,s,consonant,uz
2173,nld,Dutch,ʃ,consonant,uz
2173,nld,Dutch,t,consonant,uz
2173,nld,Dutch,u,vowel,uz
2173,nld,Dutch,uː,vowel,uz
2173,nld,Dutch,uːə,vowel,uz
2173,nld,Dutch,v,consonant,uz
2173,nld,Dutch,x,consonant,uz
2173,nld,Dutch,y,vowel,uz
2173,nld,Dutch,yː,vowel,uz
2173,nld,Dutch,yːə,vowel,uz
2173,nld,Dutch,ʏ,vowel,uz
2173,nld,Dutch,z,consonant,uz
2173,nld,Dutch,ʒ,consonant,uz
2173,nld,Dutch,ʔ,consonant,uz
2173,nld,Dutch,β̞,consonant,uz
2174,nld,Dutch,a,vowel,uz
2174,nld,Dutch,aː,vowel,uz
2174,nld,Dutch,aɪ,vowel,uz
2174,nld,Dutch,aʊ,vowel,uz
2174,nld,Dutch,ɒ,vowel,uz
2174,nld,Dutch,ɒː,vowel,uz
2174,nld,Dutch,b,consonant,uz
2174,nld,Dutch,d,consonant,uz
2174,nld,Dutch,eː,vowel,uz
2174,nld,Dutch,eə,vowel,uz
2174,nld,Dutch,ei,vowel,uz
2174,nld,Dutch,ə,vowel,uz
2174,nld,Dutch,əʊ,vowel,uz
2174,nld,Dutch,ɛ,vowel,uz
2174,nld,Dutch,ɛː,vowel,uz
2174,nld,Dutch,ɛə,vowel,uz
2174,nld,Dutch,ɛɪ,vowel,uz
2174,nld,Dutch,ɞʊ,vowel,uz
2174,nld,Dutch,f,consonant,uz
2174,nld,Dutch,ɣ,consonant,uz
2174,nld,Dutch,h,consonant,uz
2174,nld,Dutch,iː,vowel,uz
2174,nld,Dutch,iə,vowel,uz
2174,nld,Dutch,ɪ,vowel,uz
2174,nld,Dutch,j,consonant,uz
2174,nld,Dutch,k,consonant,uz
2174,nld,Dutch,kʲ,consonant,uz
2174,nld,Dutch,l,consonant,uz
2174,nld,Dutch,m,consonant,uz
2174,nld,Dutch,n,consonant,uz
2174,nld,Dutch,ŋ,consonant,uz
2174,nld,Dutch,o,vowel,uz
2174,nld,Dutch,oː,vowel,uz
2174,nld,Dutch,øː,vowel,uz
2174,nld,Dutch,œ,vowel,uz
2174,nld,Dutch,œː,vowel,uz
2174,nld,Dutch,œʏ,vowel,uz
2174,nld,Dutch,øy,vowel,uz
2174,nld,Dutch,ɔ,vowel,uz
2174,nld,Dutch,p,consonant,uz
2174,nld,Dutch,pʲ,consonant,uz
2174,nld,Dutch,r,consonant,uz
2174,nld,Dutch,s,consonant,uz
2174,nld,Dutch,ʃ,consonant,uz
2174,nld,Dutch,t,consonant,uz
2174,nld,Dutch,tʲ,consonant,uz
2174,nld,Dutch,uː,vowel,uz
2174,nld,Dutch,uɪ,vowel,uz
2174,nld,Dutch,ʊ,vowel,uz
2174,nld,Dutch,v,consonant,uz
2174,nld,Dutch,x,consonant,uz
2174,nld,Dutch,y,vowel,uz
2174,nld,Dutch,yː,vowel,uz
2174,nld,Dutch,ʏ,vowel,uz
2174,nld,Dutch,z,consonant,uz
2174,nld,Dutch,ʒ,consonant,uz
2174,nld,Dutch,β̞,consonant,uz
2175,eng,English (American),æ,vowel,uz
2175,eng,English (American),aɪ,vowel,uz
2175,eng,English (American),aʊ,vowel,uz
2175,eng,English (American),ɑ,vowel,uz
2175,eng,English (American),b,consonant,uz
2175,eng,English (American),d,consonant,uz
2175,eng,English (American),ð,consonant,uz
2175,eng,English (American),d̠ʒ,consonant,uz
2175,eng,English (American),eɪ̯,vowel,uz
2175,eng,English (American),ə,vowel,uz
2175,eng,English (American),ɛ,vowel,uz
2175,eng,English (American),ɚː,vowel,uz
2175,eng,English (American),f,consonant,uz
2175,eng,English (American),ɡ,consonant,uz
2175,eng,English (American),h,consonant,uz
2175,eng,English (American),iɪ,vowel,uz
2175,eng,English (American),ɪ,vowel,uz
2175,eng,English (American),j,consonant,uz
2175,eng,English (American),kʰ,consonant,uz
2175,eng,English (American),l,consonant,uz
2175,eng,English (American),m,consonant,uz
2175,eng,English (American),n,consonant,uz
2175,eng,English (American),ŋ,consonant,uz
2175,eng,English (American),oʊ,vowel,uz
2175,eng,English (American),ɔɪ,vowel,uz
2175,eng,English (American),pʰ,consonant,uz
2175,eng,English (American),ɹ,consonant,uz
2175,eng,English (American),s,consonant,uz
2175,eng,English (American),ʃ,consonant,uz
2175,eng,English (American),tʰ,consonant,uz
2175,eng,English (American),t̠ʃ,consonant,uz
2175,eng,English (American),uː,vowel,uz
2175,eng,English (American),ʊ,vowel,uz
2175,eng,English (American),v,consonant,uz
2175,eng,English (American),ʌ,vowel,uz
2175,eng,English (American),w,consonant,uz
2175,eng,English (American),z,consonant,uz
2175,eng,English (American),ʒ,consonant,uz
2175,eng,English (American),θ,consonant,uz
2176,eng,American English,æ,vowel,uz
2176,eng,American English,aɪ,vowel,uz
2176,eng,American English,aʊ,vowel,uz
2176,eng,American English,ɑ,vowel,uz
2176,eng,American English,b,consonant,uz
2176,eng,American English,d,consonant,uz
2176,eng,American English,ð,consonant,uz
2176,eng,American English,d̠ʒ,consonant,uz
2176,eng,American English,ei,vowel,uz
2176,eng,American English,ɛ,vowel,uz
2176,eng,American English,ɚ,vowel,uz
2176,eng,American English,f,consonant,uz
2176,eng,American English,ɡ,consonant,uz
2176,eng,American English,h,consonant,uz
2176,eng,American English,i,vowel,uz
2176,eng,American English,ɪ,vowel,uz
2176,eng,American English,j,consonant,uz
2176,eng,American English,kʰ,consonant,uz
2176,eng,American English,l,consonant,uz
2176,eng,American English,m,consonant,uz
2176,eng,American English,n,consonant,uz
2176,eng,American English,ŋ,consonant,uz
2176,eng,American English,oʊ,vowel,uz
2176,eng,American English,ɔ,vowel,uz
2176,eng,American English,ɔɪ,vowel,uz
2176,eng,American English,pʰ,consonant,uz
2176,eng,American English,ɹ,consonant,uz
2176,eng,American English,s,consonant,uz
2176,eng,American English,ʃ,consonant,uz
2176,eng,American English,tʰ,consonant,uz
2176,eng,American English,t̠ʃ,consonant,uz
2176,eng,American English,u,vowel,uz
2176,eng,American English,ʊ,vowel,uz
2176,eng,American English,v,consonant,uz
2176,eng,American English,ʌ,vowel,uz
2176,eng,American English,w,consonant,uz
2176,eng,American English,z,consonant,uz
2176,eng,American English,ʒ,consonant,uz
2176,eng,American English,θ,consonant,uz
2177,eng,English (Australian),æ,vowel,uz
2177,eng,English (Australian),æɪ,vowel,uz
2177,eng,English (Australian),æɔ,vowel,uz
2177,eng,English (Australian),ɐ,vowel,uz
2177,eng,English (Australian),ɐː,vowel,uz
2177,eng,English (Australian),ɑe,vowel,uz
2177,eng,English (Australian),b,consonant,uz
2177,eng,English (Australian),d,consonant,uz
2177,eng,English (Australian),ð,consonant,uz
2177,eng,English (Australian),d̠ʒ,consonant,uz
2177,eng,English (Australian),e,vowel,uz
2177,eng,English (Australian),eː,vowel,uz
2177,eng,English (Australian),əʉ,vowel,uz
2177,eng,English (Australian),ɜː,vowel,uz
2177,eng,English (Australian),f,consonant,uz
2177,eng,English (Australian),ɡ,consonant,uz
2177,eng,English (Australian),h,consonant,uz
2177,eng,English (Australian),iː,vowel,uz
2177,eng,English (Australian),ɪ,vowel,uz
2177,eng,English (Australian),ɪə,vowel,uz
2177,eng,English (Australian),j,consonant,uz
2177,eng,English (Australian),k,consonant,uz
2177,eng,English (Australian),kʰ,consonant,uz
2177,eng,English (Australian),l,consonant,uz
2177,eng,English (Australian),m,consonant,uz
2177,eng,English (Australian),n,consonant,uz
2177,eng,English (Australian),ŋ,consonant,uz
2177,eng,English (Australian),oː,vowel,uz
2177,eng,English (Australian),oɪ,vowel,uz
2177,eng,English (Australian),ɔ,vowel,uz
2177,eng,English (Australian),pʰ,consonant,uz
2177,eng,English (Australian),ɹ,consonant,uz
2177,eng,English (Australian),s,consonant,uz
2177,eng,English (Australian),ʃ,consonant,uz
2177,eng,English (Australian),tʰ,consonant,uz
2177,eng,English (Australian),t̠ʃ,consonant,uz
2177,eng,English (Australian),ʉː,vowel,uz
2177,eng,English (Australian),ʊ,vowel,uz
2177,eng,English (Australian),ʊə,vowel,uz
2177,eng,English (Australian),v,consonant,uz
2177,eng,English (Australian),w,consonant,uz
2177,eng,English (Australian),z,consonant,uz
2177,eng,English (Australian),ʒ,consonant,uz
2177,eng,English (Australian),θ,consonant,uz
2178,eng,English (British),a,vowel,uz
2178,eng,English (British),aɪ,vowel,uz
2178,eng,English (British),aʊ,vowel,uz
2178,eng,English (British),ɑː,vowel,uz
2178,eng,English (British),ɒ,vowel,uz
2178,eng,English (British),b,consonant,uz
2178,eng,English (British),d,consonant,uz
2178,eng,English (British),ð,consonant,uz
2178,eng,English (British),d̠ʒ,consonant,uz
2178,eng,English (British),eː,vowel,uz
2178,eng,English (British),eɪ,vowel,uz
2178,eng,English (British),ə,vowel,uz
2178,eng,English (British),ɛ,vowel,uz
2178,eng,English (British),ɛʉ,vowel,uz
2178,eng,English (British),f,consonant,uz
2178,eng,English (British),ɡ,consonant,uz
2178,eng,English (British),h,consonant,uz
