pair_id,HuBERT base Tr-24,HuBERT ASR-FT Tr-24,MFCC39,STRF24
AN19P:3533472c8fa71474,20.71292967618407,19.67380769745353,8.515623679496928,4.905749958953766
AN19P:353bf83272eb5593,29.26836833530665,15.474240484593846,10.101547366007477,4.989052561865385
AN19P:353e38c1995fc1d1,19.685206406505028,5.640754797180123,8.91490844382545,7.491983558231675
AN19P:3563c08777805672,22.664781697822274,6.967896024329471,7.2224667635584865,4.920099248873122
AN19P:357b5af88991e455,24.984524522247163,10.01698408993472,9.585103041223894,6.117879823317708
AN19P:35858dd8ed91b567,31.07358610196509,15.217018053134964,8.311392284058874,5.3419817051057015
AN19P:35959b2783518cb4,9.12127182923803,14.365725488281027,6.726046606316792,5.302263271330655
AN19P:359a465860e19865,18.657142514806903,5.509685690056702,8.288115224649113,5.048195491228869
AN19P:359cd5b9e90af69a,13.685908329182489,10.335783993200916,7.91596120805757,5.047312947597222
AN19P:35ab7ec1d6a6a655,10.103748096116265,5.267246324248076,6.516094858063764,4.273177765664731
AN19P:35b270696440c369,15.868064150682518,7.618522132643455,7.492016764382527,5.176190281667068
AN19P:35bb4c2bc5aea5f8,5.757368262433422,8.714001172244728,7.386096203399188,4.739959374926611
AN19P:35bfa807891d86ce,29.030903879047187,19.36321075784108,9.053336103592128,4.9063176248284845
AN19P:35c94ff609ec2cbe,12.630332837597395,7.1860810414805325,8.220750909965878,5.215624220559536
AN19P:35cf42b954fd5243,29.1311759985291,16.978080509795912,7.900236826614016,6.490605838482408
AN19P:35d0a968bc4e4d4c,20.8247916800754,4.674800378430989,7.973646736202216,6.341490119548645
AN19P:35ef35f7f3b709a1,13.725551862608942,10.914084523546824,7.862158445641306,4.73408106294817
AN19P:3604cd19756a9620,11.910893077916375,8.306115326327328,8.240325264379694,6.986307132435348
AN19P:3617d4cb349ea3b0,15.737898424906623,9.595558996228544,7.413501881851741,3.8522312338723097
AN19P:363bd47aec22a04c,28.007425970370164,18.942986307810937,9.818755290094886,6.610214660905857
AN19P:364bbd760f96c5b0,11.217928866606767,2.707107769214515,5.810034082912725,4.038867706094229
AN19P:364f10a61cc688cf,30.014116131102465,22.775384978216547,8.205220981125082,5.368365667554936
AN19P:36557db3af1b2adc,18.71935817901956,15.20506322696566,8.015518945518465,6.246581123445627
AN19P:3655fc4cba632e7f,10.527261182722038,4.890341068911433,7.634382794969521,4.760533569899844
AN19P:365e912dfe075745,11.801953531211886,3.099270684089425,6.412600678285574,3.437279337643329
AN19P:366f351f9738e7c4,9.059612322398523,5.504810869685566,7.748606841709647,4.925402131429377
AN19P:368159a0532585a0,13.03738751575746,10.440836466424711,6.723399802914504,4.662999376593845
AN19P:368dbaf31525efdb,28.572337337607262,7.6194970637672546,8.952057673649676,8.631633714554715
AN19P:369c8a1f39e70fa7,22.71931622493107,11.730841074573036,10.202376038224736,7.728078807722178
AN19P:369d7a62ddb4cd60,16.178504721593097,6.837711525939893,8.313710688122898,6.269193451285581
AN19P:369e466213fe0eff,19.67189407151411,11.46852814054354,7.531442203378182,4.299473229913332
AN19P:36aac3983a69c489,19.429988360521417,5.020724551551789,8.1669001057683,4.881055566890156
AN19P:36b808f220b3ddc6,9.468632385312551,4.745315106885756,6.698762282654129,5.603561436067057
AN19P:36d2b2eb04e60d88,14.091342311752983,11.9897237634434,7.654620645986473,4.850330823109615
AN19P:36da0641b28a8564,9.475908051241532,5.418427060673924,5.781326623123484,3.926769898652714
AN19P:36db5e41c837a3c5,15.915656509910733,15.629336324317178,8.709977265449197,5.7726134012926025
AN19P:36dfd14c9c63a2c3,14.473298308675036,4.232958354209709,6.95926509233728,4.617136656013735
AN19P:36e3d172d2180f06,10.407179272943615,3.6027092403100816,7.009344668911523,4.898255302034603
AN19P:36ec2e80f2f159bb,21.048013522714918,15.79824902653353,8.28603946489086,5.99604406944562
AN19P:3701327020c522c6,17.208678403113925,7.753822432150354,9.078401812597196,5.844139984994925
AN19P:3721db051974e741,16.751222816244677,5.916261296782936,7.244338992479016,4.447825068145825
AN19P:3728a62e79fcb526,16.48208500772,8.509681012940055,7.863852063486446,4.346003015706715
AN19P:372b629a868b8aee,17.72141746972429,6.180555363602204,7.947099384482586,4.134873850156046
AN19P:373b1a72cc5a8158,36.57827141961506,24.302443046789797,10.537783253697183,6.172377037293993
AN19P:373e2009042bbc89,15.46911417621816,15.086047248558693,7.894369335996384,4.800823376883484
AN19P:37499d6ab9a38edb,22.215244570804565,18.735147698559288,7.861517428679162,6.340613405623877
AN19P:375192fa39e2b150,11.399224287771338,7.119181543498276,7.65362201950466,5.098609391914065
AN19P:3755f4729e993535,37.9768217216781,36.52749814053208,7.035521257421852,5.8914837766977
AN19P:3767eaeb2be17f6e,17.214428926581338,8.513388165351598,9.314161709361004,6.470184988261819
AN19P:377206403c37f170,20.47352220421633,9.5571047116003,9.141728957036566,6.329875002476811
AN19P:378fad1fc32b18f0,14.405494838895708,7.002411096895796,7.14163361703063,5.50284529583748
AN19P:3794d8201b3691fb,23.222085128119517,7.924987052389494,8.032824758016867,6.240494333242743
AN19P:37a6fb4e10fcc31c,11.756270657005553,5.690680371799262,6.701489009532942,3.604675782331343
AN19P:37a76d57cb602e84,20.3960084394734,16.979421389178317,6.812861876856098,4.507643924540028
AN19P:37b2a5e5e55306ae,17.82798803661183,16.16593533318096,8.435532162055585,4.096196353745449
AN19P:37b2d9acf62aeb04,22.42973270380233,9.816721605204862,8.408592701842993,5.681111616798059
AN19P:37b990c56e2254bf,11.55950198608687,8.005007356599261,6.687323835218248,3.985547842367212
AN19P:37c1be9615b7379d,9.90333878424894,6.234858223202759,6.741232457351795,4.853347278257387
AN19P:37e74045c59c4cf7,13.88693176206104,6.359405666035516,6.751392253466938,3.4832983193639726
AN19P:37fcf66dc53fe554,15.38123309199022,38.15065683792082,9.22231175020784,6.478314622201587
AN19P:37ff494a0d50d52d,12.054315241891436,4.239666275298842,7.393737933971119,6.328521227573214
AN19P:3800001de880b8f3,7.764026303316655,4.5580584603673175,7.599436765200705,5.234140132870766
AN19P:38004090c04193c7,19.706698681544783,6.283411823293104,8.111653936898426,4.057022752400747
AN19P:3804b8a54d7f84dd,11.674025926248031,4.78873919411654,6.940148582932797,5.941210959689509
AN19P:380e75a7bd029502,40.30203112566713,32.87970896839317,8.52423219338025,7.277621202293251
AN19P:3815eb91c69daa96,20.15637926628773,16.911662999724204,9.015388449941142,7.709864629801903
AN19P:383c0454f27818e9,14.52984642175628,9.392052277465051,8.369604755905545,4.710468583674922
AN19P:38448415671158cb,20.0150757245117,14.270019262014856,9.129838791238011,6.20398867383986
AN19P:3845ed3b8c60fdc2,7.468408312417298,4.653338849994778,6.471161772794036,4.4679715458222775
AN19P:385f91241c17366d,16.454935609144947,4.842314377253275,8.216104982793937,5.803723254930399
AN19P:388660f20e416680,20.19701451029128,21.98665389840412,9.008533073142685,7.773654716957899
AN19P:3889029a9031f737,18.413159929866893,21.127918775314978,7.792776661584124,5.087831244667173
AN19P:388d6d0250c2862b,27.37698686907272,17.902367201575036,9.78884773143558,8.404628508792172
AN19P:38acd7a073778f3f,7.725265018354061,15.391390796309958,8.477785192490733,6.915518754052946
AN19P:38b328ffcdf79516,22.827743753532385,9.357488768933312,8.467281516174637,7.503859645174485
AN19P:38b8e8678da88a44,7.750499176058709,11.096389067734652,7.3247285187934335,4.008256839711187
AN19P:38bc2daa4df95298,17.331652335217,4.0895490074181655,6.778197865226066,5.361711803495809
AN19P:38c4bf5560e0c14c,11.27811571242234,3.595831669216533,6.952586683643339,4.688252972576245
AN19P:38c506d4c8edfa59,12.84771776288086,14.143996908184375,7.855641363693603,7.297455801226135
AN19P:38c775b1a15e21a2,14.998596762740275,4.672485867579859,9.204336219263352,6.144142553040691
AN19P:38cf02ca92acc139,19.375501756102494,10.352029431393117,7.004208332373083,5.207371888160285
AN19P:38d9fec97f42bef2,38.27219299097072,32.881811027398534,10.240254113399873,9.179882032292326
AN19P:38ebb6eb336b5642,20.59469959626829,9.19949117419964,8.947300561553282,6.2559314648199305
AN19P:38f583d0b97e92d4,28.45893113007305,12.51463469516976,8.616492175246867,7.159901230736562
AN19P:391e7892a5e06253,20.91139311158123,18.429457309015262,9.028372573995942,5.801854146558202
AN19P:39226a290070e7fc,15.167319454924698,3.789799866805188,7.784299623431551,5.086035025802152
AN19P:3933bc515a9b0d14,32.98178936448892,16.48407640087809,8.755515341872968,6.086836982178973
AN19P:394b0eacbd747ccd,22.22183250907793,19.86184694414229,8.595014511285461,7.201166292397717
AN19P:395ec1b60362eb23,21.07282747828819,10.128421935379814,8.556098589322533,5.700789411006248
AN19P:397b654332b3d6e9,22.24363559180424,6.18668613915904,9.027737191490523,5.640492400220497
AN19P:3986b01c7a2d305c,16.148509399548278,3.067435433694406,8.738397548671907,6.741163376990031
AN19P:3988d7b24bf58bd5,27.52360386151425,26.44495439421402,9.02201812008838,5.905956119758402
AN19P:398b614a47cd0847,11.13046634204665,4.516162796401921,6.981554768640449,4.630143820579481
AN19P:3993364d38df3b04,15.083246637292978,5.163130504850488,8.126124019304491,5.2888728802032725
AN19P:39b0a889e644da55,13.536121589091406,1.6651943605245856,6.970641260131679,4.809249631141541
AN19P:39b1a106fb0dfbff,25.702465932788467,5.992338338572145,9.040418299227596,6.750543534645471
AN19P:39bb093cb6ed2fab,13.601398052775776,7.025407381430948,6.904059061342242,3.4825202571643774
AN19P:39bb0cb6aee97c72,18.29039801012659,15.192544754229962,8.933711511340421,7.124165445054376
AN19P:39bce8ed7fddc8cd,18.077822767777334,7.755950565990367,7.898538895185509,5.631674586033241
AN19P:39e156bd5ce39e30,25.7104338162184,9.81936838777466,7.985104583535762,5.286223571615059
AN19P:39f33e3e9257396a,11.819349587994877,5.07465593596047,6.584270558262888,4.565679240545238
AN19P:3a019863cb091062,9.38086501520549,5.534016675017045,7.350129097006071,5.2995982862481
AN19P:3a02561a455bcc57,23.481468763312098,24.79526508122958,8.42938413844794,6.093021942771564
AN19P:3a09cb18aad60b1a,14.54987055775658,8.500356022149358,8.261952021660292,6.819971135746559
AN19P:3a0d8d30394ad25f,14.02781032731821,3.810087751956342,7.456793461883007,6.711413692096143
AN19P:3a10783d91c9f476,11.170241374419374,7.3764355263961265,7.6256212803344114,7.40554168280962
AN19P:3a199f2a33427691,5.644693906821551,3.073283236984393,9.344658454781174,7.62494102255593
AN19P:3a30e357b51e087d,11.191950312730592,6.989672356411096,7.925577139901531,4.243240578900287
AN19P:3a354f1ea492dd9f,8.599733853098359,6.5435740117261965,7.379126739037966,4.822704953933806
AN19P:3a5041a378b9c482,24.55840793419645,18.973643947725098,8.436578987295691,5.224031173860837
AN19P:3a608573674cef3e,25.38276526180415,11.7818209626634,7.5123969222908595,5.128408469470811
AN19P:3a62155b7a9b60d3,14.64763881079054,5.738004140978195,8.512301005785423,5.380313850320643
AN19P:3a655b9e5e0a4533,29.89970219667164,12.043031521269992,8.762355665951443,5.730798160281101
AN19P:3a9de962398eef7d,17.86095857887746,8.197331285056444,8.60486676532576,7.619614434089958
AN19P:3a9f291c73a18555,31.5513008448748,10.673404099406977,9.689055308602102,5.8830785624508986
AN19P:3aa0c9e346716081,8.780204427370121,7.346115250355924,7.827638785178694,7.082803870203946
AN19P:3aa10cc478549bcf,8.804890629067236,2.2751964515019463,6.191735722585445,3.850501154514023
AN19P:3ab11e1add049e69,22.043520354276428,17.660189142644686,8.778705180350352,6.161132816002649
AN19P:3abba1ecd3dc7376,22.66849346566722,16.643652587065212,6.949080790371478,4.369618526705808
AN19P:3ac058b1c6a63074,13.36156952465236,5.236034822509009,7.283802614042875,3.789743890055081
AN19P:3acf9a9490a6ffd8,23.839559616359917,11.30684711796369,8.251545679650444,6.213110405590166
AN19P:3ada885aa754d25b,11.093398078877334,9.088789495995265,8.256328614903497,4.686587212491308
AN19P:3ae2f8aba177b112,42.66173817134359,40.78332870686639,8.362974248221393,7.388749434716125
AN19P:3b11946c4bdd4bb3,17.59687802575565,5.557759541528025,7.165014168549804,4.493062984645324
AN19P:3b15468813df1351,19.80338743388073,6.392795630808453,8.353954484889007,4.762461512054027
AN19P:3b1763797536694b,14.853747177830831,5.149533033457862,7.653266938079751,4.286387359881326
AN19P:3b2b98becebe402a,17.597846407982015,7.700676524072184,9.411886085775896,7.163896429276671
AN19P:3b2c998e487dcaba,17.646224720208952,10.849176381670972,9.505160543599176,6.588359419008121
AN19P:3b3f74c7fc09a90c,16.399580517543377,5.153950652950174,8.739720728866335,4.858441571733802
AN19P:3b4680f0197fbfbb,19.56458709496803,6.500070747970401,8.912837227993354,5.782084067744754
AN19P:3b54a06e1be36813,12.911309758628462,4.8536555326641295,7.723340751259855,5.759284629272613
AN19P:3b5ba55a8eaab1e8,8.959651477540767,4.918401869490442,7.524947152604371,4.17829023035723
AN19P:3b6f78f5af639bbc,15.40477411048508,36.76486574634799,8.349871727048841,6.995437114877779
AN19P:3b7369fa2eaa5aa3,40.742504534542576,40.14437953245325,8.070057255048187,7.990548150164851
AN19P:3b774afbcc00eea4,10.471203591848422,4.09282697660792,6.3660443377645,4.340557205561858
AN19P:3b81775dd2a4144c,16.951418773376183,4.254928982537906,8.527556089243413,5.1173894516115785
AN19P:3b90767abb5b3c89,13.68484923582009,4.817290127574726,7.034315685896093,3.96382790993591
AN19P:3bae54fb91652637,16.178504721593097,6.837711525939893,8.313710688122898,6.269193451285581
AN19P:3bc726ad15f7b0a4,11.054452569241754,2.490378781091174,6.157919046994239,4.555770732214233
AN19P:3bded35366ca09dd,6.789441885553695,5.04289345789275,6.756322575947494,4.576490452619913
AN19P:3be075e347f9dd72,17.352228581172216,8.984804442214564,8.346475086458229,5.782021944858156
AN19P:3be6dd36129b5bdf,20.38220012294516,7.38987247028151,8.526193321696063,5.73382004218601
AN19P:3c03fef06fe94380,23.22988316612189,6.005697077075944,7.345513326455775,4.824670373792347
AN19P:3c16d0ae942fb9b4,14.56706036980018,5.874884284029727,9.330428344083067,6.446296972988616
AN19P:3c18353f1ef4a8b0,13.596567493098686,3.732286723468331,7.466183560201101,3.604487806294681
AN19P:3c3bff912c6a5334,16.071983213772373,18.34960504696246,8.19178702710972,7.136820845452122
AN19P:3c3de2a3af3ae2aa,10.92917402938752,5.273059092257033,7.764999914612782,5.227020695259371
AN19P:3c49b5f1dcde534d,10.077815671788615,8.632619186968157,7.058199321750186,4.20413503341496
AN19P:3c54f7273301b9fe,27.26452690066513,17.086858485304635,8.005954340148396,5.493253078985955
AN19P:3c58f930bc2784fb,26.07403376329323,19.138715162260795,8.723103333682188,7.826684509973085
AN19P:3c5e706dcb0d1625,19.00778896304988,9.394139853700894,8.569850141898694,5.75140480657724
AN19P:3c60cddcc50da0d1,14.490454065330406,5.414807011837116,8.137723544155097,5.329108777995756
AN19P:3c67b397ccc6794b,16.40723151929922,11.457878453163238,8.121832007202668,5.042583720170337
AN19P:3c7a60c775eebbec,13.43941608214757,12.180041877569456,6.261984729309918,5.289827725007486
AN19P:3c8114d3fbcfbfdd,28.262211814467467,12.806209983458176,7.210059198467593,5.087661813024161
AN19P:3ca3bc08782d1348,6.79828688403284,1.7909519339511617,6.098766270293632,4.204858051969699
AN19P:3cad830998593375,31.0531555513035,13.062581134534538,9.583213690253048,6.230567861476345
AN19P:3cb2099aa7daaef8,17.52632099060415,5.631505950932826,6.890103473201268,4.128318792298092
AN19P:3cb26a80fdd7eabe,12.534903165390178,5.985077293293688,7.197870596060628,5.426782728562213
AN19P:3cc2818c7b9fcd78,10.51313259535092,7.265783638379217,7.5847296612065,5.06475034904789
AN19P:3cd5f224834eccc0,18.01649747461868,14.907253395643991,7.328169438024835,3.699674472828235
AN19P:3cd7458e9a9eeb8a,23.47564478900868,11.866426779841566,7.868783255593082,7.454869800670066
AN19P:3ce940632f2778d7,24.10514463733704,5.783282912071338,7.369688846404867,5.670075393174582
AN19P:3cf9e88597a87b1b,23.64684243586136,10.76292702221114,7.312865281548075,4.587695754906493
AN19P:3cfdca5c00231803,21.3973559477537,7.176701327860622,7.287667729421514,5.519875462379698
AN19P:3cff2bba6f1c4fb9,21.89225591774653,7.495945144455043,7.956033518085828,5.9368440567820615
AN19P:3d01205b5cc7f702,12.627331769946068,15.240908306641938,7.204279552565231,4.707776651556159
AN19P:3d357cad946b9648,33.21219899618058,16.29143139665325,7.471066015357219,6.1109877632874205
AN19P:3d37470a6e85a812,21.415345986208425,9.411691449124142,9.24942494145422,6.877016020476366
AN19P:3d3b99ed448c9cd8,13.601491721669086,4.343717919460531,7.127804203118131,4.958527942488834
AN19P:3d72540728597c78,10.617106353463251,6.579899673735166,6.9612790366141954,5.055768107472568
AN19P:3d72afeac25122e3,19.32906804165973,8.27890393494398,6.145078793476867,3.952188503163672
AN19P:3d731cdea541d0e8,13.51305193882378,6.084902809003134,6.68053738055896,4.204761646143059
AN19P:3d752e493efeda80,17.094359555563386,8.57310949242468,8.075525625188197,4.18244780301836
AN19P:3d820fd875cb5891,10.944921935822608,4.523542240676871,7.042504447832165,4.377588776072645
AN19P:3d9d8f453a441271,6.259568470468195,2.7915257238666755,5.99138932586995,4.936123582174539
AN19P:3db12496b4d40e16,16.43990057088909,4.67627772274172,8.262725707663003,6.0611292693861945
AN19P:3db5ead4ad8008e3,10.480581415317705,3.862994263091465,7.310522866566862,6.009378872253573
AN19P:3db702c58e236213,15.543305178785207,10.51724968660543,8.406755462626105,5.6888200526201365
AN19P:3df00c7c61b4e1a6,18.220793177243326,2.835126584312767,7.272237229341202,5.5682470329655045
AN19P:3dfba4600cdf88be,28.530625414651496,15.03396815091352,10.540092043791931,8.298977233975124
AN19P:3e08ec945defc329,9.485796605600097,37.04670594321742,7.1035670173937095,4.5475155432118575
AN19P:3e0acdd0dd5a4e82,15.512842519837122,9.528633473679198,6.277038351042749,4.308935376584325
AN19P:3e0c5305d2c8aef4,17.74591593674199,9.33227330276602,7.252373258861284,4.814384727356162
AN19P:3e14e918e06e7fa4,22.751897953590976,10.377002141237307,9.093679873750462,5.783306089870345
AN19P:3e15e463c7bdbcc3,11.995292130758342,6.338803247795035,6.979846542303887,5.100148998912886
AN19P:3e21f7c5a77295ce,15.99309656870702,9.75772727227069,8.685128685128536,5.785364784957197
AN19P:3e322f2eb3f173b0,13.071341974859957,6.354365569112304,7.569318406988489,5.754837542499647
AN19P:3e3f7d60bd00a6fb,11.077094542349526,10.53090716623611,5.788207000623099,3.246064099222583
AN19P:3e41407b38f59132,23.417518348550168,15.95875375047786,7.617100714157024,6.698920879868014
AN19P:3e54426e65f0e893,21.9201139408451,22.082895215229694,8.125481589786451,6.040555912860551
AN19P:3e60ae1fe542d136,12.697294678769168,13.042592131518056,7.486541846502898,5.682510314164773
AN19P:3e6a5b4e0318ae81,22.85898019050271,17.889357232353024,8.899724169175473,6.899896348981372
AN19P:3e6b0b8aba9b50a4,15.466674841176497,15.130988345183594,8.264677232915064,5.099287209037845
AN19P:3e6e3231c19708bd,17.266009909021466,3.79282556537101,7.703671025609974,5.8324982678061525
AN19P:3e6fe8ae5931cdc2,21.740501529538268,25.82976698697721,7.55704457961322,5.520682376066163
AN19P:3e712f46b9c1b348,10.908730699304655,4.660432185818719,8.637432024669472,8.147680008446319
AN19P:3e7420c77fbb7ba9,21.00880596694882,15.694911549670934,9.141106930042673,7.771449626470167
AN19P:3e7ced293c69a279,7.82193808937429,8.40996815218954,7.21180434522146,3.794551076655703
AN19P:3e7f4c81a1eabd97,25.59362058439951,15.747669096020465,9.488156585090705,6.7979712367688085
AN19P:3e8c12b167efcf42,21.98165019386883,9.68968413667561,7.587800938726404,4.200833813834506
AN19P:3e8d5adb4f581582,26.2689379422528,3.27565710989328,6.548738695663354,6.455127023254824
AN19P:3e9a8bd12aa4719b,13.09525235229254,7.773099789595572,7.953752741345966,4.760158813822388
AN19P:3ece9b01e4313b63,16.204109211238432,15.13037421936493,8.114645006946457,5.878670144665832
AN19P:3ee3c8eb66b39585,18.21112220223083,8.798657306020523,7.711026653183245,4.892911510342165
AN19P:3eea28dab4065350,25.068480307064824,13.136069025478776,10.218617710442146,7.671633127406478
AN19P:3efafdc7f355dea1,20.42826422851744,13.585694010418932,6.519626086200301,4.221163880759112
AN19P:3f14e585deebe716,31.57618082962347,16.355025634767795,8.596407040744644,8.113017716979147
AN19P:3f4113f9d29c4590,18.47070000769288,12.1534203108093,7.72761386985866,3.888594311552035
AN19P:3f42122c6a1ffcf3,23.929082237667966,7.978243524925949,7.050036810122302,5.438217440465045
AN19P:3f426d803110848b,11.832351382676151,6.483692993139821,7.469517591496266,4.977047267717731
AN19P:3f55c2608073afcb,22.877013962570167,12.804890949151742,8.259516179042098,6.845115790696863
AN19P:3f7d12bce5a531bd,14.918974182220795,6.382347201255443,7.444356973263486,5.4612317348766055
AN19P:3f83eead97727679,12.750437999400372,4.943268805198475,7.196173064937958,4.661504123691093
AN19P:3f94f6994bf493f0,15.587671401441954,9.482851571432636,7.1010738947697645,4.611428697158543
AN19P:3faed66a4e02ced1,8.406169085863322,4.859503863515024,6.943005733410062,4.347307561897221
AN19P:3fb67798eb960393,11.819349587994877,5.07465593596047,6.584270558262888,4.565679240545238
AN19P:3fba0c7b8fe88b12,25.98562589829945,7.37802132914916,8.170225249060545,6.484575236164464
AN19P:3fbfc0f9a9c6210d,17.98318235758874,16.439908347314073,9.055682183608932,6.583029971609959
AN19P:3fc20b277350e24a,22.791553251241435,18.784692580239405,8.194039828277,6.038310103525951
AN19P:3fd41e5b8d551ddb,18.026636954052567,24.333282704210585,8.103340140988132,4.613139187022604
AN19P:3fd5bf3f69c70e1c,15.34005615478948,2.5897970739998017,6.520679497798288,4.518463878384409
AN19P:3fdbbd0220cf55b4,12.373755862887103,3.9720343329629335,6.699957431228336,4.774915056111417
AN19P:3febb43548e107cb,12.343012681541818,9.223267114138109,7.822933170370701,6.610100991612888
AN19P:3ffebb76edb78c1a,15.18608590672362,4.049720242591084,8.191948613764795,4.876571849358307
AN19P:4003112180831cd7,11.853787398869317,3.5826697008198165,8.160843255941174,4.584616154187772
AN19P:40240463ccd88239,14.155633162606216,11.721639317159688,7.416207859374146,5.508745336303413
AN19P:404ea024f521a2a4,17.280177830562067,9.156362834219577,7.77763719423189,4.483202197942952
AN19P:407457a9757eb573,10.988390498189451,3.501176529325161,7.234550183474568,4.936469473600878
AN19P:408618a230a161ec,20.761380127884475,7.132345194987537,8.533605754190027,5.584252978748356
AN19P:40946213cdf72126,7.0767645784594375,11.329768340309386,8.3079890556819,4.537571855520637
AN19P:4094e4fd3dbb5246,30.83211621678314,13.136345342869392,11.458829294392348,7.572608771301305
AN19P:409b7dcc74da2355,17.77162774100438,17.51651931891948,8.034910268238926,5.469270548546032
AN19P:40a6547cc7a7da13,6.754096180037295,4.353358351890072,5.443079772775502,3.7732951869247775
AN19P:40a69cf6349c1a06,11.915110727381348,7.607252830839009,7.094299479537909,7.57100084544341
AN19P:40a9d0f3d679c9b4,15.576485290480248,10.668516189401435,8.16817831285073,5.333558761023663
AN19P:40b285412681cf8f,22.52206670031204,25.08883411042139,8.024724222255033,6.538605550261106
AN19P:40bc6f54b65eb8ee,9.522727560065718,8.026734302503002,6.836815868369106,4.152387264774547
AN19P:40c4324e0a8420fd,14.114472378781702,2.974213040818237,7.669410035724626,3.920748054421385
AN19P:40c642eee2b54cd6,19.087898414491217,14.660214226334698,7.822590651171367,5.612952043709349
AN19P:40caceaa138ae8a5,15.313565089382196,3.7902382025162455,6.767356057428192,4.736117136841508
AN19P:40ecf14a5baebb13,9.344197650344867,3.136146895837874,8.563711229203538,5.060497552305176
AN19P:40ef447297c88d16,22.88944104006773,2.484658304361983,8.043962619266,5.129090566319173
AN19P:40fd66a80c54f2e3,18.24586910048455,11.249914158326169,8.461428357875718,4.846268311343606
AN19P:41284002b49fca8f,10.33307834891273,3.605522839008736,6.134291274102954,4.227588690418222
AN19P:41293b6abceae3e4,25.990042784995573,15.92999824968608,8.46727526078497,5.535454340824027
AN19P:414b9a69fa36bf80,21.96795914680629,13.686210766247244,8.686789143744038,5.551791647983952
AN19P:414f7337caeabc97,28.24186814555574,27.066460962283525,8.484395281933903,5.562110204337452
AN19P:41582f95c2d9878e,12.89025032232966,6.908482037242898,8.207004871119578,6.427170323623525
AN19P:415888cbf2f33ba7,11.479878138271696,2.6213354347303457,7.0815979631166925,5.447932614104669
AN19P:4174099804c50747,20.744797838253614,16.223012112609794,10.10021023818375,6.304924818138871
AN19P:41846f0a723a8ff0,20.831207262482916,19.191207342408248,7.686225767311317,4.558884905796516
AN19P:41907f531936d2d2,17.267253644448598,4.309937365663547,6.797004835960133,3.831130533354955
AN19P:419afa0e40255aa9,13.404147377405518,6.980896005260777,5.633921349430962,3.31551156987322
AN19P:41a049aea2992ef7,20.6349172241252,4.128636593869966,7.387139895191681,4.507121145293062
AN19P:41af76e326f822f6,14.549384811732256,6.409669887689393,8.306958003296794,6.029797983878932
AN19P:41b5605b611808c4,22.072543729484845,7.925489206107426,8.100627498937687,5.494560943487241
AN19P:41b5d6150ceaba55,10.915689114805277,6.024165041765171,6.741447127685413,4.66501985425665
AN19P:41c4efe212d5f3dc,9.738113038729583,8.635500539891272,8.131232080252204,6.610175421401704
AN19P:41cb42e402baf653,23.38304555779801,17.123846184825787,8.14628496491465,5.09141113955533
AN19P:41d181aae77c149d,15.18655118883851,8.970691048552201,6.751136959414128,4.227174161334957
AN19P:41e0c30cf767544f,20.61801401826761,9.650478171710663,7.418068246409579,4.981542203922297
AN19P:41e3b3e3d02276ac,15.952063785812234,6.655127061849705,6.92145395972045,4.715307964364158
AN19P:41ee7e061321b783,13.855461677640946,8.716711745132077,7.831339114901331,5.46769567167737
AN19P:41ef7ddac1b6ab2a,11.56772735101434,6.733612496465315,7.985728328150598,8.164963065333131
AN19P:41f7c9388e6732f5,14.540494913140453,18.99466195403656,7.956957555961625,3.942681851975288
AN19P:41fe54ba50b6c63d,19.54819815060628,13.051128952886174,7.090462674480409,4.123873880076654
AN19P:4203f429c86629a9,22.04919305316851,8.25963265557989,9.289811888019754,8.01274676327462
AN19P:4210953ba05ede25,28.072515200440243,20.60939674351707,8.910022614060841,7.386239906765072
AN19P:421820152fb3e215,6.056574607312381,4.422943309041384,6.693972242098701,4.580210088476146
AN19P:421a47b0c67f972e,17.10223366236264,8.161360974350542,10.260407812709571,6.6308373134819805
AN19P:4221530100c460c7,12.207294960802384,5.5561166436686,6.976775493894119,4.7721938854287815
AN19P:423092f80ab68ec0,16.323027618867656,11.920263893300984,8.769993564652706,5.3565847206980965
AN19P:424fe3b2888166cf,19.662355777922727,9.76943393090085,8.436875047110188,5.248725832683563
AN19P:425863c4c1850ca5,23.798296977837055,6.0352690775379525,6.784347717205593,4.261981354791596
AN19P:42678bcdb3cefd54,11.885113424793408,12.36985222347686,8.205968830627436,6.012644768453459
AN19P:42755da23c77de7d,8.911619604815034,5.669339993876447,6.774141595217354,4.140950401257325
AN19P:4277f00b7af30c35,15.419234107670574,5.977887172036454,7.087581096612118,4.8004480708230455
AN19P:427e8f5c3cf324d3,18.080649442393653,6.873777137165997,8.213441975703976,4.504813950188009
AN19P:429de6b92f671457,41.54735595108316,41.58928209675445,8.479029567129887,7.566750558667446
AN19P:42b7f587785eeb3d,14.163245420409233,6.668969992539648,7.979553171515257,4.115831268183524
AN19P:42b8e7b5cec22f4e,18.109128448947043,11.423932267104291,9.843892975057814,7.910345513385935
AN19P:42bcf83989ec6a1b,20.762448119631927,18.044342891651574,7.2458083861315155,5.151425784743383
AN19P:42ce8225dbb7643a,16.056462815775088,8.193888855573357,8.444052957200004,5.105225305172006
AN19P:42d737d6bc1acbd8,15.891462125057984,4.412507922621769,9.076752169112876,5.3732503975943535
