speaker_id,canonical_phone,mean_distance,n_word_types,n_phone_intervals,language,branch,analysis
AN19.MIX.if3,iy,31.994384447359984,2,2,French,Romance,qc_filtered_six_reference_complete
AN19.MIX.if3,s,27.359642818745993,4,4,French,Romance,qc_filtered_six_reference_complete
AN19.MIX.if4,iy,10.88033149506721,1,1,German,Germanic,qc_filtered_six_reference_complete
AN19.MIX.if4,s,27.311667470281332,4,4,German,Germanic,qc_filtered_six_reference_complete
AN19.MIX.if5,iy,27.383995064091433,3,3,Japanese,Japonic,qc_filtered_six_reference_complete
AN19.MIX.if5,s,27.889663716961472,5,5,Japanese,Japonic,qc_filtered_six_reference_complete
AN19.MIX.if6,iy,31.177600459596523,3,3,Somali,Afro-Asiatic,qc_filtered_six_reference_complete
AN19.MIX.if6,s,32.672194349082176,5,5,Somali,Afro-Asiatic,qc_filtered_six_reference_complete
AN19.MIX.im1,iy,22.969325498791864,1,1,Romanian,Romance,qc_filtered_six_reference_complete
AN19.MIX.im1,s,29.64019899638068,3,3,Romanian,Romance,qc_filtered_six_reference_complete
AN19.MIX.im2,iy,33.74864819358233,1,1,Bengali,Indo-Aryan,qc_filtered_six_reference_complete
AN19.MIX.im2,s,13.971719256374428,2,2,Bengali,Indo-Aryan,qc_filtered_six_reference_complete
AN19.MIX.im3,iy,16.823447039540998,1,1,Russian,Slavic,qc_filtered_six_reference_complete
AN19.MIX.im3,s,18.748774376943967,3,3,Russian,Slavic,qc_filtered_six_reference_complete
AN19.MIX.im4,iy,31.04106644113289,2,2,Mandarin,Sino-Tibetan,qc_filtered_six_reference_complete
AN19.MIX.im4,s,43.86498143685042,3,3,Mandarin,Sino-Tibetan,qc_filtered_six_reference_complete
AN19.MIX.im5,iy,21.756274743928877,2,2,Turkish,Turkic,qc_filtered_six_reference_complete
AN19.MIX.im5,s,26.581094536465116,4,4,Turkish,Turkic,qc_filtered_six_reference_complete
AN19.MIX.im6,iy,37.824554967729874,3,3,Hindi,Indo-Aryan,qc_filtered_six_reference_complete
AN19.MIX.im6,s,27.915499399555294,4,4,Hindi,Indo-Aryan,qc_filtered_six_reference_complete
AN19.SPA.sf1,iy,32.12088832924883,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf1,s,24.010468281484453,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf2,s,25.21494251370955,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf3,iy,23.69725077707423,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf3,s,26.744164908150736,5,5,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf4,iy,19.916827953182583,2,2,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf4,s,31.709362108282676,4,4,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf5,iy,36.07989035130251,1,1,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf5,s,21.69311350113699,5,5,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sf6,s,33.753186823696744,4,4,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm2,iy,30.19569140640624,2,2,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm2,s,21.908779515799193,5,5,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm3,iy,21.058505203465824,2,2,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm3,s,41.464055479367424,4,4,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm4,s,17.201085752990238,2,2,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm5,iy,34.35331278481433,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm5,s,29.27882452347148,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm6,iy,25.64883015877101,2,2,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm6,s,26.7602479529039,5,5,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm7,iy,41.72833432885286,3,3,Spanish,Romance,qc_filtered_six_reference_complete
AN19.SPA.sm7,s,41.08004336449718,1,1,Spanish,Romance,qc_filtered_six_reference_complete
