recording_id,speaker_id,word,accent,source_l1_language,source_filename,source_wav_relpath,legacy_key_collision,config_sha256,human_verified,status,sha256,source_rate,source_channels,decoded_samples,duration_seconds,resampled_samples,chosen_dictionary_variant,model_frames,lexical_identity_unresolved,short_phone_count,low_posterior_phone_count,annotation_word
AN19-rec-b8906ccebae94bad899c,AN19.ENG.em1,knob,ENG,English,em1hw15 knob.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw15 knob.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,977da1709c86ae41e2a21aabddd831b3d50dc7a93dc06bf58cdeac54e339c549,22050,1,11520,0.5224489795918368,8360,0,50,False,1,2,knob
AN19-rec-5ae8c4f2c911f2fd8afc,AN19.ENG.em1,lad,ENG,English,em1hw16 lad.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw16 lad.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e46ca3c372c7782fe9d9ffd9691679c791e6c4d8d1ff6037d3cab819c5f1dea6,22050,1,12864,0.5834013605442177,9335,0,56,False,0,1,lad
AN19-rec-1030abff8dcbb722f4a7,AN19.ENG.em1,mall,ENG,English,em1hw17 mall.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw17 mall.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,23cf938bf775cdd699fb98bdd29db4b00961e26c377db962f7125ca6c4d6663a,22050,1,12928,0.5863038548752835,9381,0,56,False,3,2,mall
AN19-rec-c8bb89cddfde43071bab,AN19.ENG.em1,mat,ENG,English,em1hw18 mat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw18 mat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a33040e257d5a33110a7072cc37dcaeb55e23537d425f66e2d004df151be1824,22050,1,13568,0.615328798185941,9846,0,59,False,1,1,mat
AN19-rec-0223169bbc8ef9b45e35,AN19.ENG.em1,mitt,ENG,English,em1hw19 mitt.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw19 mitt.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9d3b3c8aa327615609ff6d477791ff7797609e7311032b12555e5f3956ebb682,22050,1,12800,0.5804988662131519,9288,0,56,False,0,2,mitt
AN19-rec-df98a77c022060cc3433,AN19.ENG.em1,mole,ENG,English,em1hw20 mole.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw20 mole.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,8043dbda33ae322daddaf56427e1d43eea4f57cddd94898e6f249a24eea3e441,22050,1,13120,0.5950113378684807,9521,0,57,False,1,2,mole
AN19-rec-556e065a0f96d90c6583,AN19.ENG.em1,pat,ENG,English,em1hw21 pat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw21 pat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,49bba43d8ec7707bfe243ec089d436df3780901122b1afd7fb5daccf26583e22,22050,1,7616,0.3453968253968254,5527,0,32,False,1,2,pat
AN19-rec-729fc18cf7398339ed49,AN19.ENG.em1,pet,ENG,English,em1hw22 pet.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw22 pet.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6110de11c4c02ef7c528139b929cdeb3229e593e19344df5b92dc04bbeab8dae,22050,1,6336,0.2873469387755102,4598,0,26,False,3,3,pet
AN19-rec-a3fcbc4fa58327e899d2,AN19.ENG.em1,pup,ENG,English,em1hw23 pup.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw23 pup.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1ab2c5dae021529ea3f1de5508ac011add62239d21b73ee200e5cb12c8c871f8,22050,1,5120,0.23219954648526078,3716,0,21,False,3,3,pup
AN19-rec-2abaaa11670277ffe517,AN19.ENG.em1,rat,ENG,English,em1hw24 rat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw24 rat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,db81aea489b19d522ccddc0e5866acb4aa3f4436b2e690d12380ca0d77f80065,22050,1,7136,0.3236281179138322,5179,0,30,False,1,2,rat
AN19-rec-3caa55ba52537c50136b,AN19.ENG.em1,rhyme,ENG,English,em1hw25 rhyme.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw25 rhyme.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,df3cd6e84e6eb221277c2591e25eab98d3b4ac00973b9aaef647044e3097fbcf,22050,1,10432,0.4731065759637188,7570,0,45,False,0,2,rhyme
AN19-rec-5ade20b87199efa954af,AN19.ENG.em1,rum,ENG,English,em1hw26 rum.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw26 rum.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,82bf1b20c82d2342596b05dd7ffc0b8ad8f4f116b6a9280ec309fd5dc1912e7c,22050,1,10048,0.4556916099773243,7292,0,43,False,2,2,rum
AN19-rec-5ba357af8988542c4008,AN19.ENG.em1,sane,ENG,English,em1hw27 sane.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw27 sane.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,85b624b0b569d4db02ce804c8d1753397cd81d567a4125297ffb5dab71ee818f,22050,1,12992,0.5892063492063492,9428,0,57,False,1,1,sane
AN19-rec-97e1ba7b3892f05bf09c,AN19.ENG.em1,soak,ENG,English,em1hw28 soak.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw28 soak.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,614f18640b1bfcbd0d58525c5143a8ae73063e417146d37b1bc06b91e7e6a922,22050,1,12224,0.5543764172335601,8871,0,53,False,0,1,soak
AN19-rec-8789aa3c129ee242c1c6,AN19.ENG.em1,suck,ENG,English,em1hw29 suck.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw29 suck.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9f655bfacc1923cb3421e89cfca72976643988c00678471ad29d9274577141c8,22050,1,14080,0.6385487528344671,10217,0,61,False,0,0,suck
AN19-rec-a693126e345bf1e06fac,AN19.ENG.em1,tan,ENG,English,em1hw30 tan.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw30 tan.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,310ccce73b2ba2f83aea653eb9b967a85323c6befad24a4e229915f28b082409,22050,1,12288,0.5572789115646258,8917,0,53,False,1,1,tan
AN19-rec-9d80bd14d1a55a99aa39,AN19.ENG.em1,wed,ENG,English,em1hw31 wed.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw31 wed.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3b6698e674130dea2a71ce6afad84371234f34a657d1641aacc667e4ce58a647,22050,1,11840,0.5369614512471655,8592,0,51,False,1,2,wed
AN19-rec-1080e9754b744ad3db9b,AN19.ENG.em1,white,ENG,English,em1hw32 white.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw32 white.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,379547efcc44a452b456ea69416caaa077b622c326edd4aa92323de34602e954,22050,1,7808,0.35410430839002266,5666,0,33,False,2,2,white
AN19-rec-80beb3e0bab7fbc9c5bd,AN19.ENG.em1,whore,ENG,English,em1hw33 whore.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw33 whore.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2555275caf00e7fcc5fb9e848e1daffd35da33d895006a44498d240def3bbd32,22050,1,11904,0.5398639455782313,8638,0,52,False,2,3,whore
AN19-rec-b39b750cd407578b20f6,AN19.ENG.em1,wrong,ENG,English,em1hw34 wrong.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw34 wrong.WAV,True,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,0d34001900f6a79c45cf7d3198a91027a48d22e11b95e9392e4bc092a74b2a56,22050,1,10816,0.4905215419501134,7849,0,47,False,2,2,wrong
AN19-rec-f3fc0b62eba3931d9674,AN19.ENG.em1,con,ENG,English,em1hw35 con.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw35 con.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e9309a2da581993068f1d4015c59339d6eb897715b08209921620d2cd687a867,22050,1,12480,0.5659863945578232,9056,0,54,False,1,1,con
AN19-rec-ff8ba5a603a4229351c7,AN19.ENG.em1,doom,ENG,English,em1hw36 doom.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw36 doom.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,76e47862607c29acdf9aed0d4a0c834adaeba70bfbf014d33a7e5ecd8aa6f0e7,22050,1,10624,0.4818140589569161,7710,0,46,False,1,2,doom
AN19-rec-831f0f3a96bdc1b89632,AN19.ENG.em1,hick,ENG,English,em1hw37 hick.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw37 hick.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,586c17abba157d6324166b54e894a83b698e3b094aee0fded23eaa36d79f03d3,22050,1,10880,0.49342403628117915,7895,0,47,False,1,2,hick
AN19-rec-c89654c3d32092d2d270,AN19.ENG.em1,rut,ENG,English,em1hw38 rut.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw38 rut.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2d569b3147680f875c7b00cff212847e5ee357a7ea84944c12cf8bfe64efca7a,22050,1,5440,0.24671201814058957,3948,0,22,False,1,3,rut
AN19-rec-7d091530ef2149d0eea2,AN19.ENG.em1,toot,ENG,English,em1hw39 toot.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw39 toot.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3defc48668a31e8091bd06f1b51bca0fe69788cb887a2057fd2adaff28df8fc5,22050,1,7840,0.35555555555555557,5689,0,33,False,1,1,toot
AN19-rec-fd4ba94f27832775b9d3,AN19.ENG.em1,wad,ENG,English,em1hw40 wad.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw40 wad.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a3480a9095f308d44c9a4609300179d233750ae83071d873b9f0539bc9377191,22050,1,11584,0.5253514739229025,8406,0,50,False,3,2,wad
AN19-rec-f5bf467634c5e40f0e67,AN19.ENG.em1,bud,ENG,English,em1hw41 bud.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw41 bud.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,999a0ba2d9baa878efe209f8657a831009a9fb75eab097649844e7f3d71d5dcb,22050,1,6272,0.28444444444444444,4552,0,26,False,2,3,bud
AN19-rec-0c9482cc480b307e36b6,AN19.ENG.em1,dame,ENG,English,em1hw42 dame.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw42 dame.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,809810b79bfaad67d015efc68ba86c7a45ed4e2f28bb0b17bc641f39df9554b4,22050,1,9856,0.446984126984127,7152,0,42,False,1,3,dame
AN19-rec-bedeac2cbde8297ad4a5,AN19.ENG.em1,lace,ENG,English,em1hw43 lace.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw43 lace.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e1a1b0ea74f0821f8864406aca3c06fe361519cd93df7adae297c43ddcf54d2c,22050,1,11776,0.5340589569160997,8545,0,51,False,2,1,lace
AN19-rec-17695c37d34521e7af49,AN19.ENG.em1,lame,ENG,English,em1hw44 lame.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw44 lame.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b4f563214fc77a6e924612ec2f85eb19e389a1b196ab28deee7d592a75c17709,22050,1,12352,0.5601814058956917,8963,0,54,False,1,2,lame
AN19-rec-098b745bac88b32858ee,AN19.ENG.em1,pad,ENG,English,em1hw45 pad.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw45 pad.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,50fe114b6b1d3f18a3fe9054617aff0cfef7b8331e0e1dc880dd2a9f5bc9415e,22050,1,11264,0.5108390022675737,8174,0,49,False,1,2,pad
AN19-rec-0c534d55213dd2e53914,AN19.ENG.em1,chore,ENG,English,em1hw46 chore.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw46 chore.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,e3098439ea847a7751190d4ec9d8506a468369586785be2e4044d7881c54d02f,22050,1,13312,0.603718820861678,9660,0,58,False,1,3,chore
AN19-rec-e1a577ed54db86271d3f,AN19.ENG.em1,cod,ENG,English,em1hw47 cod.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw47 cod.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c85c039ce21cdd0c77c88bdd3c44981dc793bc47fa1c505a9d75314fbb086c2f,22050,1,10688,0.48471655328798186,7756,0,46,False,1,2,cod
AN19-rec-409731668b7d3d11cd80,AN19.ENG.em1,hack,ENG,English,em1hw48 hack.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw48 hack.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3554146d80687afa48a9bcb31af97e3806cd913832ff9be574dd444194d95925,22050,1,11392,0.5166439909297053,8267,0,49,False,1,2,hack
AN19-rec-625c5a52595ceec21fad,AN19.ENG.em1,kin,ENG,English,em1hw49 kin.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw49 kin.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,34ef0dd763d33f8a1f579556bae4927b14f89e97d38d14f41ff7714cbaa1da8e,22050,1,11648,0.5282539682539683,8453,0,50,False,0,1,kin
AN19-rec-012e7455d7487b150d3a,AN19.ENG.em1,kit,ENG,English,em1hw50 kit.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw50 kit.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,0a1d53921ff1fcce6a88afd8df488ba0e29bcc8d308f8cc7eb86022f7dad05c3,22050,1,5696,0.2583219954648526,4134,0,23,False,3,2,kit
AN19-rec-bd6faf6c18d22ee710ab,AN19.ENG.em1,pawn,ENG,English,em1hw51 pawn.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw51 pawn.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,3a5a30a8ece4391ac9484907cd83a5d73fd677e5c4569a8f9b8d683b118493b7,22050,1,13120,0.5950113378684807,9521,0,57,False,0,2,pawn
AN19-rec-6afc38927c0dc0b64fd0,AN19.ENG.em1,bun,ENG,English,em1hw52 bun.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw52 bun.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,fa66a133e3cd19dff98fba0fafca602a559018a61833520f88be4cece0fdf7da,22050,1,10048,0.4556916099773243,7292,0,43,False,1,2,bun
AN19-rec-8dae3297c07fe9492c17,AN19.ENG.em1,gut,ENG,English,em1hw53 gut.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw53 gut.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5fe28fa1375800587c32bd0b8e137540778b1611ef5b797591139c7b802f8a99,22050,1,5184,0.23510204081632652,3762,0,21,False,3,3,gut
AN19-rec-9485803817611fe5c5af,AN19.ENG.em1,lice,ENG,English,em1hw54 lice.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw54 lice.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,56ede8e546e19e88163398760b424c531837905d2f5338edfd568754db4e3e6d,22050,1,11264,0.5108390022675737,8174,0,49,False,0,2,lice
AN19-rec-f2fe518624321492a215,AN19.ENG.em1,mid,ENG,English,em1hw55 mid.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw55 mid.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6e5829834a091b59223bbb18504fed8ba7f4d5b4e02184eb5909cd2341d7ec00,22050,1,9408,0.4266666666666667,6827,0,40,False,1,2,mid
AN19-rec-c35c30469a51c95eb6ec,AN19.ENG.em1,wick,ENG,English,em1hw56 wick.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw56 wick.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,6ab427b087aff4f5e8f724e509b95f3de6653f974966ff37d58a6c8480875dfd,22050,1,10176,0.4614965986394558,7384,0,44,False,0,1,wick
AN19-rec-bd26f08d68eb151c1cc7,AN19.ENG.em1,hurl,ENG,English,em1hw57 hurl.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw57 hurl.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,c397073a7d3a47e4102271475f2a054769cdb106d077d69d41784127de69eba8,22050,1,10112,0.45859410430839004,7338,0,43,False,1,2,hurl
AN19-rec-3f46bb302aa693151664,AN19.ENG.em1,mote,ENG,English,em1hw58 mote.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw58 mote.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,1bac892b4e9494ebdc1f71a7285833c92ad159cf3ba56b756aacfde0577a248a,22050,1,6720,0.3047619047619048,4877,0,28,False,2,2,mote
AN19-rec-ce88481f8d16dd4156a0,AN19.ENG.em1,teat,ENG,English,em1hw59 teat.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw59 teat.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,4e29418bd9145b2073559770ed0ec3fc3222e130132942c0980c5f7bf09247e9,22050,1,5888,0.26702947845804986,4273,0,24,False,1,2,teat
AN19-rec-35be09e0e0c06e7d4b72,AN19.ENG.em1,hash,ENG,English,em1hw60 hash.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw60 hash.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,2c17a78ab6b0b462f79df4b90d8581e90527c32e1361fa04b2d0f68e1aab09c7,22050,1,13440,0.6095238095238096,9753,0,59,False,0,0,hash
AN19-rec-c8dbdac640601f164012,AN19.ENG.em1,hid,ENG,English,em1hw61 hid.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw61 hid.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,b8f6b59c91c7c1644a55f03758d594086ebe5a472b91478171095ed4b65f7e15,22050,1,9216,0.4179591836734694,6688,0,39,False,1,2,hid
AN19-rec-1779b52d17e97fd2b3e3,AN19.ENG.em1,hoot,ENG,English,em1hw62 hoot.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw62 hoot.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,604b66aeef2ced0573d053ac8570861f5f90656a07dfff0f69be9e6b7fe40da3,22050,1,8000,0.36281179138321995,5805,0,34,False,1,2,hoot
AN19-rec-2c113653ab71f502f7e4,AN19.ENG.em1,mace,ENG,English,em1hw63 mace.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw63 mace.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,5e7d653e15bdcc81d716276890b426d601ba79db777b6062a91338f0ab744c9c,22050,1,11968,0.5427664399092971,8685,0,52,False,1,1,mace
AN19-rec-0e652b650411e3667e61,AN19.ENG.em1,main,ENG,English,em1hw64 main.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw64 main.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,97ab94968296c7c71fb944bd6b6f0a6b9b8a98551866708d921930628b1bef3c,22050,1,10112,0.45859410430839004,7338,0,43,False,1,2,main
AN19-rec-42dbd6496bb631f03e4e,AN19.ENG.em1,moan,ENG,English,em1hw65 moan.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw65 moan.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,72f16b91be97f51bd429dcac25ac91e04063419a262069d7541f96c715555e49,22050,1,12928,0.5863038548752835,9381,0,56,False,2,1,moan
AN19-rec-895121085effbc89e418,AN19.ENG.em1,mum,ENG,English,em1hw66 mum.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw66 mum.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,f4e7a77c9fc130cab617ba6b394d9ed4c9e04535dbd9fa0f5cffd63b9bd7a047,22050,1,10240,0.46439909297052157,7431,0,44,False,1,3,mum
AN19-rec-0d2cb028fd91d84311e8,AN19.ENG.em1,rim,ENG,English,em1hw67 rim.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw67 rim.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,37ddbadcba5c4e1e8244cd358900fb96d258145b71c23990c2e82d40b30190e2,22050,1,9792,0.4440816326530612,7106,0,42,False,0,1,rim
AN19-rec-69a67cbf3bfec1ce7105,AN19.ENG.em1,route,ENG,English,em1hw68 route.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw68 route.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,78e8c03367c90ad985460d4d226cab9bb61c9e44a1508ff6c7217b3df8d67c65,22050,1,8000,0.36281179138321995,5805,0,34,False,2,3,route
AN19-rec-c8d74689a8da45e015c1,AN19.ENG.em1,wail,ENG,English,em1hw69 wail.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw69 wail.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a6bc1229b74f5f57ba23f76bd9553867fefb2c12de156016d40c2b596a9fc9ad,22050,1,11712,0.531156462585034,8499,0,51,False,0,2,wail
AN19-rec-18d35c4ec6f05bd6ba8c,AN19.ENG.em1,hum,ENG,English,em1hw70 hum.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw70 hum.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,50996ce815aeffe6c31bdee6796521e83585e2de4ac7e4a9c7ffa7394c9adada,22050,1,10112,0.45859410430839004,7338,0,43,False,1,3,hum
AN19-rec-7c6768abe05f68976c4a,AN19.ENG.em1,sill,ENG,English,em1hw71 sill.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw71 sill.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,a7443d8607075021c0ea422090c12c6854cf56896c977dad5b3d9175fcbf460c,22050,1,13504,0.6124263038548753,9799,0,59,False,0,1,sill
AN19-rec-40df185fe4a1d17f189d,AN19.ENG.em1,beak,ENG,English,em1hw72 beak.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw72 beak.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,9cb3e1947d2848f5cebbeec384a381aa8485e75917957730b5eaf95d8b289b52,22050,1,7776,0.3526530612244898,5643,0,33,False,1,2,beak
AN19-rec-6e3e09679cb7cf44eca9,AN19.ENG.em1,hag,ENG,English,em1hw73 hag.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw73 hag.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,75749489600ed1d0d3bda14067f337e389b4dd92e401a5a7073c26edbf2ebd9d,22050,1,13696,0.6211337868480725,9939,0,60,False,1,2,hag
AN19-rec-7d90830437bdf109fa4f,AN19.ENG.em1,wade,ENG,English,em1hw74 wade.WAV,data/raw_data/alexander_nygaard19/sound_stimuli/L1-English/em1/em1hw74 wade.WAV,False,cfaee04c2fc09bfd72583ac4f7d864f21c40994d9f3e40281baea4d0fd078ac0,False,aligned,aaf79b005407f93268cad6a7c53047f3b505867cf66f1e318508febf0621516c,22050,1,11072,0.5021315192743764,8035,0,48,True,1,2,wade
