dataset_id,participant_id,presentation_index,segment_id,source_filename,source_condition,source_list,source_trial,order_status
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,37,X21.ENG.ENG_M_070.HT1_S032,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S032,Control,a_rev,37,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,38,X21.ENG.ENG_M_066.HT1_S028,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S028,Control,a_rev,38,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,39,X21.ENG.ENG_M_133.HT1_S026,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S026,Control,a_rev,39,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,40,X21.ENG.ENG_M_070.HT1_S038,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S038,Control,a_rev,40,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,41,X21.ENG.ENG_M_055.HT1_S027,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S027,Control,a_rev,41,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,42,X21.ENG.ENG_M_066.HT1_S019,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S019,Control,a_rev,42,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,43,X21.ENG.ENG_M_133.HT1_S041,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S041,Control,a_rev,43,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,44,X21.ENG.ENG_M_066.HT1_S023,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S023,Control,a_rev,44,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,45,X21.ENG.ENG_M_055.HT1_S018,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S018,Control,a_rev,45,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,46,X21.ENG.ENG_M_131.HT1_S025,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S025,Control,a_rev,46,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,47,X21.ENG.ENG_M_055.HT1_S022,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S022,Control,a_rev,47,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,48,X21.ENG.ENG_M_070.HT1_S030,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S030,Control,a_rev,48,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,49,X21.ENG.ENG_M_133.HT1_S031,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S031,Control,a_rev,49,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,50,X21.ENG.ENG_M_131.HT1_S029,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S029,Control,a_rev,50,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,51,X21.ENG.ENG_M_133.HT1_S022,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S022,Control,a_rev,51,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,52,X21.ENG.ENG_M_066.HT1_S027,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S027,Control,a_rev,52,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,53,X21.ENG.ENG_M_055.HT1_S028,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S028,Control,a_rev,53,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,54,X21.ENG.ENG_M_070.HT1_S021,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S021,Control,a_rev,54,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,55,X21.ENG.ENG_M_066.HT1_S020,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S020,Control,a_rev,55,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,56,X21.ENG.ENG_M_131.HT1_S030,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S030,Control,a_rev,56,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,57,X21.ENG.ENG_M_070.HT1_S019,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S019,Control,a_rev,57,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,58,X21.ENG.ENG_M_131.HT1_S026,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S026,Control,a_rev,58,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,59,X21.ENG.ENG_M_066.HT1_S032,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S032,Control,a_rev,59,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,60,X21.ENG.ENG_M_055.HT1_S038,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S038,Control,a_rev,60,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,61,X21.ENG.ENG_M_070.HT1_S018,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S018,Control,a_rev,61,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,62,X21.ENG.ENG_M_055.HT1_S025,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S025,Control,a_rev,62,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,63,X21.ENG.ENG_M_070.HT1_S041,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S041,Control,a_rev,63,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,64,X21.ENG.ENG_M_133.HT1_S023,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S023,Control,a_rev,64,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,65,X21.ENG.ENG_M_055.HT1_S041,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S041,Control,a_rev,65,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,66,X21.ENG.ENG_M_066.HT1_S031,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S031,Control,a_rev,66,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,67,X21.ENG.ENG_M_131.HT1_S027,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S027,Control,a_rev,67,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,68,X21.ENG.ENG_M_055.HT1_S019,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S019,Control,a_rev,68,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,69,X21.ENG.ENG_M_133.HT1_S032,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S032,Control,a_rev,69,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,70,X21.ENG.ENG_M_131.HT1_S018,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S018,Control,a_rev,70,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,71,X21.ENG.ENG_M_133.HT1_S038,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S038,Control,a_rev,71,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,72,X21.ENG.ENG_M_070.HT1_S022,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S022,Control,a_rev,72,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,73,X21.ENG.ENG_M_133.HT1_S029,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S029,Control,a_rev,73,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,74,X21.ENG.ENG_M_070.HT1_S020,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S020,Control,a_rev,74,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,75,X21.ENG.ENG_M_055.HT1_S023,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S023,Control,a_rev,75,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,76,X21.ENG.ENG_M_070.HT1_S025,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S025,Control,a_rev,76,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,77,X21.ENG.ENG_M_066.HT1_S021,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S021,Control,a_rev,77,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,78,X21.ENG.ENG_M_133.HT1_S030,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S030,Control,a_rev,78,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,79,X21.ENG.ENG_M_066.HT1_S026,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S026,Control,a_rev,79,available
X21,X21.1eacdd6a82b08a5adcb60f3fbc8967fc,80,X21.ENG.ENG_M_131.HT1_S028,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S028,Control,a_rev,80,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,1,X21.ENG.ENG_M_131.HT1_S028,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S028,Control,a,1,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,2,X21.ENG.ENG_M_066.HT1_S026,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S026,Control,a,2,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,3,X21.ENG.ENG_M_133.HT1_S030,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S030,Control,a,3,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,4,X21.ENG.ENG_M_066.HT1_S021,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S021,Control,a,4,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,5,X21.ENG.ENG_M_070.HT1_S025,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S025,Control,a,5,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,6,X21.ENG.ENG_M_055.HT1_S023,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S023,Control,a,6,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,7,X21.ENG.ENG_M_070.HT1_S020,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S020,Control,a,7,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,8,X21.ENG.ENG_M_133.HT1_S029,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S029,Control,a,8,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,9,X21.ENG.ENG_M_070.HT1_S022,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S022,Control,a,9,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,10,X21.ENG.ENG_M_133.HT1_S038,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S038,Control,a,10,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,11,X21.ENG.ENG_M_131.HT1_S018,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S018,Control,a,11,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,12,X21.ENG.ENG_M_133.HT1_S032,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S032,Control,a,12,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,13,X21.ENG.ENG_M_055.HT1_S019,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S019,Control,a,13,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,14,X21.ENG.ENG_M_131.HT1_S027,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S027,Control,a,14,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,15,X21.ENG.ENG_M_066.HT1_S031,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S031,Control,a,15,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,16,X21.ENG.ENG_M_055.HT1_S041,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S041,Control,a,16,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,17,X21.ENG.ENG_M_133.HT1_S023,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S023,Control,a,17,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,18,X21.ENG.ENG_M_070.HT1_S041,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S041,Control,a,18,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,19,X21.ENG.ENG_M_055.HT1_S025,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S025,Control,a,19,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,20,X21.ENG.ENG_M_070.HT1_S018,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S018,Control,a,20,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,21,X21.ENG.ENG_M_055.HT1_S038,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S038,Control,a,21,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,22,X21.ENG.ENG_M_066.HT1_S032,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S032,Control,a,22,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,23,X21.ENG.ENG_M_131.HT1_S026,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S026,Control,a,23,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,24,X21.ENG.ENG_M_070.HT1_S019,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S019,Control,a,24,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,25,X21.ENG.ENG_M_131.HT1_S030,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S030,Control,a,25,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,26,X21.ENG.ENG_M_066.HT1_S020,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S020,Control,a,26,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,27,X21.ENG.ENG_M_070.HT1_S021,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S021,Control,a,27,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,28,X21.ENG.ENG_M_055.HT1_S028,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S028,Control,a,28,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,29,X21.ENG.ENG_M_066.HT1_S027,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S027,Control,a,29,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,30,X21.ENG.ENG_M_133.HT1_S022,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S022,Control,a,30,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,31,X21.ENG.ENG_M_131.HT1_S029,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S029,Control,a,31,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,32,X21.ENG.ENG_M_133.HT1_S031,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S031,Control,a,32,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,33,X21.ENG.ENG_M_070.HT1_S030,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S030,Control,a,33,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,34,X21.ENG.ENG_M_055.HT1_S022,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S022,Control,a,34,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,35,X21.ENG.ENG_M_131.HT1_S025,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S025,Control,a,35,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,36,X21.ENG.ENG_M_055.HT1_S018,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S018,Control,a,36,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,37,X21.ENG.ENG_M_066.HT1_S023,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S023,Control,a,37,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,38,X21.ENG.ENG_M_133.HT1_S041,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S041,Control,a,38,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,39,X21.ENG.ENG_M_066.HT1_S019,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S019,Control,a,39,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,40,X21.ENG.ENG_M_055.HT1_S027,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S027,Control,a,40,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,41,X21.ENG.ENG_M_070.HT1_S038,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S038,Control,a,41,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,42,X21.ENG.ENG_M_133.HT1_S026,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S026,Control,a,42,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,43,X21.ENG.ENG_M_066.HT1_S028,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S028,Control,a,43,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,44,X21.ENG.ENG_M_070.HT1_S032,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S032,Control,a,44,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,45,X21.ENG.ENG_M_133.HT1_S021,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S021,Control,a,45,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,46,X21.ENG.ENG_M_131.HT1_S031,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S031,Control,a,46,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,47,X21.ENG.ENG_M_055.HT1_S029,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S029,Control,a,47,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,48,X21.ENG.ENG_M_131.HT1_S020,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S020,Control,a,48,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,49,X21.ENG.ENG_M_131.HT1_S023,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S023,Control,a,49,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,50,X21.ENG.ENG_M_066.HT1_S022,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S022,Control,a,50,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,51,X21.ENG.ENG_M_070.HT1_S029,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S029,Control,a,51,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,52,X21.ENG.ENG_M_066.HT1_S030,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S030,Control,a,52,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,53,X21.ENG.ENG_M_133.HT1_S027,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S027,Control,a,53,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,54,X21.ENG.ENG_M_066.HT1_S025,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S025,Control,a,54,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,55,X21.ENG.ENG_M_131.HT1_S041,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S041,Control,a,55,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,56,X21.ENG.ENG_M_055.HT1_S021,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S021,Control,a,56,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,57,X21.ENG.ENG_M_066.HT1_S038,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S038,Control,a,57,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,58,X21.ENG.ENG_M_133.HT1_S018,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S018,Control,a,58,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,59,X21.ENG.ENG_M_055.HT1_S032,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S032,Control,a,59,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,60,X21.ENG.ENG_M_133.HT1_S020,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S020,Control,a,60,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,61,X21.ENG.ENG_M_070.HT1_S028,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S028,Control,a,61,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,62,X21.ENG.ENG_M_055.HT1_S031,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S031,Control,a,62,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,63,X21.ENG.ENG_M_131.HT1_S019,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S019,Control,a,63,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,64,X21.ENG.ENG_M_070.HT1_S026,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S026,Control,a,64,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,65,X21.ENG.ENG_M_070.HT1_S027,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S027,Control,a,65,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,66,X21.ENG.ENG_M_066.HT1_S041,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S041,Control,a,66,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,67,X21.ENG.ENG_M_131.HT1_S022,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S022,Control,a,67,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,68,X21.ENG.ENG_M_055.HT1_S030,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S030,Control,a,68,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,69,X21.ENG.ENG_M_131.HT1_S038,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S038,Control,a,69,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,70,X21.ENG.ENG_M_070.HT1_S031,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S031,Control,a,70,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,71,X21.ENG.ENG_M_131.HT1_S032,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S032,Control,a,71,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,72,X21.ENG.ENG_M_133.HT1_S019,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S019,Control,a,72,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,73,X21.ENG.ENG_M_131.HT1_S021,talker_ENG_M_131/ALL_131_M_ENG_ENG_HT1_S021,Control,a,73,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,74,X21.ENG.ENG_M_133.HT1_S028,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S028,Control,a,74,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,75,X21.ENG.ENG_M_055.HT1_S026,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S026,Control,a,75,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,76,X21.ENG.ENG_M_066.HT1_S029,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S029,Control,a,76,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,77,X21.ENG.ENG_M_070.HT1_S023,talker_ENG_M_070/ALL_070_M_ENG_ENG_HT1_S023,Control,a,77,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,78,X21.ENG.ENG_M_055.HT1_S020,talker_ENG_M_055/ALL_055_M_ENG_ENG_HT1_S020,Control,a,78,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,79,X21.ENG.ENG_M_066.HT1_S018,talker_ENG_M_066/ALL_066_M_ENG_ENG_HT1_S018,Control,a,79,available
X21,X21.1edff2f95a375e84c09fb075ff3d436f,80,X21.ENG.ENG_M_133.HT1_S025,talker_ENG_M_133/ALL_133_M_ENG_ENG_HT1_S025,Control,a,80,available
X21,X21.1efa44df54c8250082c43d0b09e12853,1,X21.CMN.CMN_M_035.HT1_S028,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S028,Talker-specific,a,1,available
X21,X21.1efa44df54c8250082c43d0b09e12853,2,X21.CMN.CMN_M_035.HT1_S026,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S026,Talker-specific,a,2,available
X21,X21.1efa44df54c8250082c43d0b09e12853,3,X21.CMN.CMN_M_035.HT1_S030,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S030,Talker-specific,a,3,available
X21,X21.1efa44df54c8250082c43d0b09e12853,4,X21.CMN.CMN_M_035.HT1_S021,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S021,Talker-specific,a,4,available
X21,X21.1efa44df54c8250082c43d0b09e12853,5,X21.CMN.CMN_M_035.HT1_S025,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S025,Talker-specific,a,5,available
X21,X21.1efa44df54c8250082c43d0b09e12853,6,X21.CMN.CMN_M_035.HT1_S023,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S023,Talker-specific,a,6,available
X21,X21.1efa44df54c8250082c43d0b09e12853,7,X21.CMN.CMN_M_035.HT1_S020,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S020,Talker-specific,a,7,available
X21,X21.1efa44df54c8250082c43d0b09e12853,8,X21.CMN.CMN_M_035.HT1_S029,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S029,Talker-specific,a,8,available
X21,X21.1efa44df54c8250082c43d0b09e12853,9,X21.CMN.CMN_M_035.HT1_S022,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S022,Talker-specific,a,9,available
X21,X21.1efa44df54c8250082c43d0b09e12853,10,X21.CMN.CMN_M_035.HT1_S038,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S038,Talker-specific,a,10,available
X21,X21.1efa44df54c8250082c43d0b09e12853,11,X21.CMN.CMN_M_035.HT1_S018,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S018,Talker-specific,a,11,available
X21,X21.1efa44df54c8250082c43d0b09e12853,12,X21.CMN.CMN_M_035.HT1_S032,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S032,Talker-specific,a,12,available
X21,X21.1efa44df54c8250082c43d0b09e12853,13,X21.CMN.CMN_M_035.HT1_S019,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S019,Talker-specific,a,13,available
X21,X21.1efa44df54c8250082c43d0b09e12853,14,X21.CMN.CMN_M_035.HT1_S027,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S027,Talker-specific,a,14,available
X21,X21.1efa44df54c8250082c43d0b09e12853,15,X21.CMN.CMN_M_035.HT1_S031,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S031,Talker-specific,a,15,available
X21,X21.1efa44df54c8250082c43d0b09e12853,16,X21.CMN.CMN_M_035.HT1_S041,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S041,Talker-specific,a,16,available
X21,X21.1efa44df54c8250082c43d0b09e12853,17,X21.CMN.CMN_M_035.HT1_S023,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S023,Talker-specific,a,17,available
X21,X21.1efa44df54c8250082c43d0b09e12853,18,X21.CMN.CMN_M_035.HT1_S041,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S041,Talker-specific,a,18,available
X21,X21.1efa44df54c8250082c43d0b09e12853,19,X21.CMN.CMN_M_035.HT1_S025,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S025,Talker-specific,a,19,available
