dataset_id,family,variant,feature_key,estimate,std_error,z_value,p_value,conf_low,conf_high,coefficient_q_bh,chisq,df,lrt_p_value,M_condition,M_joint,M_predictor,oof_gain_joint_vs_condition,model_directory,diagnostics_valid,numerically_valid,numerical_note
X21,HVE overall,base,tr_24::overall,-0.0598561060982696,0.0666721834380847,-0.897767299819349,0.369309621455429,-0.190533585636916,0.0708213734403764,0.6647573186197722,0.790202965159551,1,0.374038760353312,0.48721765133721,0.487760584115055,0.494939272709394,-0.0005429327778450066,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_2::overall,-0.103066721324852,0.104075235039735,-0.990309762793252,0.322022736161712,-0.307054182002731,0.100920739353028,0.644045472323424,0.964058134923107,1,0.326166547066881,0.48721765133721,0.488187843305119,0.493440136633109,-0.0009701919679089843,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_4::overall,-0.0546479745096467,0.114261374379096,-0.478271636470396,0.632456881262269,-0.278600268292674,0.169304319273381,0.7589482575147227,0.224916162509544,1,0.635319311660508,0.48721765133721,0.4882490442854,0.49271856431074,-0.0010313929481899908,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_6::overall,-0.0095021483785496,0.0983762288414817,-0.0965898824385804,0.923052091568534,-0.202319556907854,0.183315260150755,0.9230520915685339,0.0091613977201632,1,0.923746775904339,0.48721765133721,0.488326737593594,0.493541352402953,-0.0011090862563840065,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,base,tr_8::overall,-0.0577217233046455,0.103581026925567,-0.557261547002464,0.577348744042709,-0.260740536078757,0.145297089469466,0.7423055280549116,0.304963374155705,1,0.580787432721612,0.48721765133721,0.488174501911525,0.493550270954455,-0.0009568505743149935,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_base_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,cnn_2::overall,-0.106499227829197,0.0642656208177476,-1.65717262937863,0.0974845785389058,-0.232459844631982,0.0194613889735884,0.35742936032666134,2.70378198140497,1,0.1001105145364,0.48721765133721,0.487654291100746,0.492291214656412,-0.0004366397635359731,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,cnn_3::overall,-0.101589263287493,0.06163180447214,-1.64832531121842,0.0992859334240726,-0.222387600052887,0.0192090734779014,0.35742936032666134,2.67399513700911,1,0.101999689119202,0.48721765133721,0.48761876506181,0.494352454867527,-0.0004011137245999996,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,cnn_4::overall,-0.147047567788577,0.0727225379366094,-2.02203569843444,0.0431726640334024,-0.289583742144332,-0.0045113934328228,0.35742936032666134,4.0160725307851,1,0.0450685495666526,0.48721765133721,0.487187311690536,0.49442120547494,3.033964667403799e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,cnn_5::overall,-0.147750523688747,0.0712175175679358,-2.07463737482572,0.0380201554764193,-0.287336858121901,-0.0081641892555924,0.35742936032666134,4.22766284469435,1,0.0397701684494844,0.48721765133721,0.487156302358333,0.494555438728481,6.134897887699609e-05,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,cnn_6::overall,-0.0779399513242006,0.0719847303840401,-1.08272894693623,0.278928751543052,-0.219030022876919,0.0631501202285181,0.557857503086104,1.15478602643634,1,0.282549503221913,0.48721765133721,0.487885866480545,0.491333115804082,-0.0006682151433349826,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
X21,HVE overall,ft,tr_0::overall,-0.150940876673265,0.0836690469477298,-1.80402289950263,0.0712277171566688,-0.314932208690815,0.0130504553442856,0.35742936032666134,3.1968458561696,1,0.0737804358722235,0.48721765133721,0.487602632096776,0.493674387812533,-0.0003849807595660004,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\cross_talker_generalization\artifacts\models\X21-X21_hubert_ft_tsne-variability-confirmatory,True,True,ok
