dataset_id,fold,Condition,Sentence,TestTalker,ceiling_z,numCorrect,numIncorrect
B23,1,b_BRP,S7540,B23.SPA.SPA,-0.40442176167167626,8,27
B23,1,b_BRP,S0195,B23.SPA.SPA,-0.056787329652886874,31,11
B23,1,b_BRP,S5237,B23.BRP.BRP,0.2553800536379302,33,9
B23,1,b_BRP,S9981,B23.SPA.SPA,1.086739836546145,34,1
B23,1,b_BRP,S2368,B23.TUR.TUR,-0.29400755511137255,13,22
B23,1,b_BRP,S8234,B23.FAR.FAR,0.46519829309691024,38,4
B23,1,b_BRP,S0015,B23.FAR.FAR,-0.2710348133498966,30,12
B23,1,b_BRP,S8954,B23.TUR.TUR,0.020787628601669644,21,21
B23,1,b_BRP,S2588,B23.SPA.SPA,-0.31662143686004124,11,24
B23,1,b_BRP,S4862,B23.TUR.TUR,-0.7087812910246369,12,23
B23,1,b_BRP,S9841,B23.TUR.TUR,-0.973720108301588,1,34
B23,1,b_TUR,S1895,B23.FAR.FAR,-0.6649225986902285,15,20
B23,1,b_TUR,S5787,B23.BRP.BRP,-0.5243049668614085,19,16
B23,1,b_TUR,S7985,B23.BRP.BRP,0.06320263067501558,29,6
B23,1,b_TUR,S9981,B23.SPA.SPA,0.6378181786127384,33,2
B23,1,b_TUR,S9275,B23.SPA.SPA,-0.3148935056843051,17,18
B23,1,b_TUR,S2214,B23.FAR.FAR,-0.29459166268241144,26,16
B23,1,b_TUR,S7540,B23.SPA.SPA,-0.5243049668614085,17,18
B23,1,b_TUR,S0363,B23.BRP.BRP,0.31777922103645884,35,7
B23,1,b_TUR,S3199,B23.TUR.TUR,-0.4093933775814485,8,27
B23,1,b_TUR,S7421,B23.FAR.FAR,0.2685626161174798,40,2
B23,1,b_TUR,S8247,B23.TUR.TUR,-0.33892561800435345,20,15
B23,1,b_TUR,S2588,B23.SPA.SPA,-0.5473089096367854,16,19
B23,1,b_TUR,S9562,B23.BRP.BRP,0.04447222013104033,26,16
B23,1,b_TUR,S9461,B23.SPA.SPA,-0.2904979296944203,23,12
B23,1,b_TUR,S7518,B23.BRP.BRP,0.10256328815849428,32,3
B23,1,b_TUR,S2227,B23.SPA.SPA,0.18288636589865812,35,7
B23,1,b_TUR,S9029,B23.TUR.TUR,-0.7141392036092071,13,22
B23,1,b_TUR,S0195,B23.SPA.SPA,-0.29459166268241144,29,13
B23,1,b_TUR,S6062,B23.FAR.FAR,-0.4899080521872668,17,25
B23,1,b_TUR,S2368,B23.TUR.TUR,-0.33892561800435345,16,19
B23,1,b_TUR,S9215,B23.FAR.FAR,0.10939592940402673,40,2
B23,1,b_TUR,S0582,B23.FAR.FAR,-0.01414752056779657,29,13
B23,1,b_TUR,S5541,B23.FAR.FAR,-0.01414752056779657,33,9
B23,1,b_TUR,S7585,B23.SPA.SPA,0.508419913419322,42,0
B23,1,b_TUR,S0101,B23.SPA.SPA,-0.33892561800435345,19,16
B23,1,b_TUR,S2189,B23.TUR.TUR,-0.16065892419034522,20,15
B23,1,b_TUR,S8234,B23.FAR.FAR,0.2685626161174798,41,1
B23,1,b_TUR,S8954,B23.TUR.TUR,-0.4708080450867121,14,28
B23,1,b_TUR,S4862,B23.TUR.TUR,-0.6408904863701802,10,25
B23,1,b_TUR,S3383,B23.BRP.BRP,0.10939592940402673,40,2
B23,1,b_TUR,S5714,B23.TUR.TUR,-0.08081944197293499,22,6
B23,1,b_TUR,S8198,B23.FAR.FAR,-0.13251776071408658,17,18
B23,1,b_TUR,S3842,B23.BRP.BRP,0.10256328815849428,28,7
B23,1,b_TUR,S2103,B23.BRP.BRP,-0.27400190873136704,27,15
B23,1,b_TUR,S7645,B23.FAR.FAR,0.24127835648638518,30,5
B23,1,b_TUR,S5774,B23.TUR.TUR,-0.21010437023040265,30,12
B23,1,b_TUR,S1886,B23.SPA.SPA,0.06320263067501558,26,9
B23,1,b_TUR,S0812,B23.SPA.SPA,0.43539291008990205,33,2
B23,1,b_TUR,S2348,B23.BRP.BRP,0.5246395309950083,34,1
B23,1,b_TUR,S2669,B23.SPA.SPA,0.24127835648638518,29,6
B23,1,b_TUR,S2534,B23.SPA.SPA,-0.0731414689224028,21,14
B23,1,b_TUR,S7149,B23.TUR.TUR,0.0760271842745562,40,2
B23,1,b_TUR,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,b_TUR,S8005,B23.FAR.FAR,-0.29459166268241144,25,17
B23,1,b_TUR,S5527,B23.TUR.TUR,-0.8617287350455735,11,31
B23,1,b_TUR,S6509,B23.SPA.SPA,-0.33892561800435345,26,9
B23,1,b_TUR,S9530,B23.FAR.FAR,-0.3148935056843051,14,21
B23,1,b_TUR,S0015,B23.FAR.FAR,-0.39390061345283717,26,16
B23,1,b_TUR,S5218,B23.FAR.FAR,-0.570422726793085,13,22
B23,1,b_TUR,S1186,B23.FAR.FAR,-0.10339414147290307,26,9
B23,1,b_TUR,S1573,B23.TUR.TUR,-0.11808736932896027,21,7
B23,1,b_TUR,S7239,B23.BRP.BRP,-0.37441612671029445,18,10
B23,1,b_TUR,S0223,B23.BRP.BRP,0.026304299875569974,25,10
B23,1,b_TUR,S5237,B23.BRP.BRP,0.14488643810996762,34,8
B23,1,b_TUR,S0448,B23.SPA.SPA,-0.455511137513125,21,14
B23,1,b_TUR,S9445,B23.TUR.TUR,0.03144049855053356,40,9
B23,1,b_TUR,S9666,B23.BRP.BRP,-0.21447928770537772,24,11
B23,1,b_TUR,S0754,B23.TUR.TUR,0.0760271842745562,34,8
B23,1,b_TUR,S9841,B23.TUR.TUR,-1.3410597683701038,7,28
B23,1,b_TUR,S5292,B23.BRP.BRP,0.43539291008990205,41,1
B23,1,c_noBRP,S7985,B23.BRP.BRP,1.112790211260643,31,4
B23,1,c_noBRP,S7421,B23.FAR.FAR,0.6525382177515361,38,4
B23,1,c_noBRP,S9029,B23.TUR.TUR,-0.919129592495092,9,26
B23,1,c_noBRP,S8005,B23.FAR.FAR,-0.06970313885885977,25,17
B23,1,c_noBRP,S7518,B23.BRP.BRP,0.2520101799584726,33,2
B23,1,c_noBRP,S9215,B23.FAR.FAR,0.6525382177515361,42,0
B23,1,c_noBRP,S7645,B23.FAR.FAR,0.5811673083254799,33,2
B23,1,c_noBRP,S3842,B23.BRP.BRP,0.35670805980594245,30,5
B23,1,c_noBRP,S9530,B23.FAR.FAR,-0.3798864863741377,18,17
B23,1,c_noBRP,S0195,B23.SPA.SPA,-0.26845785842725817,28,14
B23,1,c_noBRP,S5787,B23.BRP.BRP,-0.162503249407887,20,15
B23,1,c_noBRP,S9666,B23.BRP.BRP,-0.03292638189580797,26,9
B23,1,c_noBRP,S6062,B23.FAR.FAR,-0.2863923919623443,26,16
B23,1,c_noBRP,S2669,B23.SPA.SPA,0.8496177189791978,32,3
B23,1,c_noBRP,S1573,B23.TUR.TUR,-0.04694441736345691,20,8
B23,1,c_noBRP,S9841,B23.TUR.TUR,-0.9468897224787257,6,29
B23,1,c_noBRP,S0812,B23.SPA.SPA,-0.003986253884353286,31,4
B23,1,c_noBRP,S5218,B23.FAR.FAR,-0.4601026691802584,22,13
B23,1,c_noBRP,S0101,B23.SPA.SPA,-0.33892561800435345,21,14
B23,1,c_noBRP,S6509,B23.SPA.SPA,0.0918004435428928,30,5
B23,1,c_noBRP,S2227,B23.SPA.SPA,0.2442360249365458,32,10
B23,1,c_noBRP,S0448,B23.SPA.SPA,-0.3798864863741377,21,14
B23,1,c_noBRP,S2189,B23.TUR.TUR,-0.11321973792145083,24,11
B23,1,c_noBRP,S0754,B23.TUR.TUR,0.32826916824139685,37,5
B23,1,c_noBRP,S5774,B23.TUR.TUR,-0.21302301482783703,34,8
B23,1,c_noBRP,S1186,B23.FAR.FAR,0.0918004435428928,27,8
B23,1,c_noBRP,S5714,B23.TUR.TUR,0.26390794925691524,23,5
B23,1,c_noBRP,S8247,B23.TUR.TUR,0.026304299875569974,21,14
B23,1,c_noBRP,S2348,B23.BRP.BRP,0.41954505030039363,34,1
B23,1,c_noBRP,S7149,B23.TUR.TUR,-0.023418584523416414,30,12
B23,1,c_noBRP,S1895,B23.FAR.FAR,-0.6616986088520816,11,24
B23,1,c_noBRP,S5541,B23.FAR.FAR,0.1724819125524777,34,8
B23,1,c_noBRP,S7239,B23.BRP.BRP,-0.04694441736345691,19,9
B23,1,c_noBRP,S7585,B23.SPA.SPA,1.1815187406782883,38,4
B23,1,c_noBRP,S9461,B23.SPA.SPA,-0.25392928611232457,21,14
B23,1,c_noBRP,S5527,B23.TUR.TUR,-0.6408904863701802,10,32
B23,1,c_noBRP,S8198,B23.FAR.FAR,0.12756384965949694,30,5
B23,1,c_noBRP,S0015,B23.FAR.FAR,-0.2502702147415979,24,18
B23,1,c_noBRP,S8954,B23.TUR.TUR,-0.3900149938458021,17,25
B23,1,c_noBRP,S9275,B23.SPA.SPA,-0.29704236001210993,25,10
B23,1,c_noBRP,S2534,B23.SPA.SPA,-0.03292638189580797,29,6
B23,1,c_noBRP,S5237,B23.BRP.BRP,0.05272449138497386,40,2
B23,1,c_noBRP,S8234,B23.FAR.FAR,0.5650913514383746,42,0
B23,1,c_noBRP,S3199,B23.TUR.TUR,-0.5396309365862532,22,13
B23,1,c_noBRP,S3383,B23.BRP.BRP,0.5650913514383746,42,0
B23,1,c_noBRP,S1886,B23.SPA.SPA,-0.11321973792145083,29,6
B23,1,c_noBRP,S5422,B23.BRP.BRP,1.2211698345700492,35,0
B23,1,c_noBRP,S7540,B23.SPA.SPA,-0.40010689878923245,11,24
B23,1,c_noBRP,S4862,B23.TUR.TUR,-0.3798864863741377,21,14
B23,1,c_noBRP,S2588,B23.SPA.SPA,-0.6616986088520816,8,27
B23,1,c_noBRP,S9562,B23.BRP.BRP,0.3766968565513299,32,10
B23,1,c_noBRP,S2103,B23.BRP.BRP,-0.2863923919623443,27,15
B23,1,c_noBRP,S0363,B23.BRP.BRP,0.5650913514383746,36,6
B23,1,c_noBRP,S5292,B23.BRP.BRP,0.32826916824139685,34,8
B23,1,c_noBRP,S9981,B23.SPA.SPA,1.112790211260643,35,0
B23,1,c_noBRP,S0582,B23.FAR.FAR,0.49279376753942034,40,2
B23,1,c_noBRP,S9445,B23.TUR.TUR,0.27258826073281456,44,5
B23,1,c_noBRP,S0223,B23.BRP.BRP,0.20709211706549183,30,5
B23,1,c_noBRP,S2214,B23.FAR.FAR,-0.11321973792145083,28,14
B23,1,c_noBRP,S2368,B23.TUR.TUR,-0.1861486333593317,18,17
B23,1,a_control,S0015,B23.FAR.FAR,-0.40681642265881,41,13
B23,1,a_control,S7518,B23.BRP.BRP,0.32826916824139685,42,3
B23,1,a_control,S9666,B23.BRP.BRP,-0.4899080521872668,25,20
B23,1,a_control,S8198,B23.FAR.FAR,-0.06970313885885977,36,9
B23,1,a_control,S2669,B23.SPA.SPA,0.05272449138497386,42,3
B23,1,a_control,S9562,B23.BRP.BRP,-0.04307896569539114,52,2
B23,1,a_control,S2189,B23.TUR.TUR,-0.47335561602825954,31,14
B23,1,a_control,S9841,B23.TUR.TUR,-1.2240521293110795,8,37
B23,1,a_control,S8954,B23.TUR.TUR,-0.5869942994991164,30,24
B23,1,a_control,S0363,B23.BRP.BRP,0.4029926141413859,50,4
B23,1,a_control,S8247,B23.TUR.TUR,-0.5898011105287314,23,22
B23,1,a_control,S3383,B23.BRP.BRP,0.5650913514383746,54,0
B23,1,a_control,S2368,B23.TUR.TUR,-0.5396309365862532,23,22
B23,1,a_control,S7585,B23.SPA.SPA,0.5040218091390106,54,0
B23,1,a_control,S9275,B23.SPA.SPA,-0.6408904863701802,29,16
B23,1,a_control,S2534,B23.SPA.SPA,-0.023418584523416414,39,6
B23,1,a_control,S2588,B23.SPA.SPA,-0.6408904863701802,23,22
B23,1,a_control,S5292,B23.BRP.BRP,0.32066954732164976,48,6
B23,1,a_control,S9530,B23.FAR.FAR,-0.5562820787763709,33,12
B23,1,a_control,S3842,B23.BRP.BRP,0.0803655071349686,40,5
B23,1,a_control,S3199,B23.TUR.TUR,-0.9563975198511172,17,28
B23,1,a_control,S4862,B23.TUR.TUR,-0.5898011105287314,22,23
B23,1,a_control,S5527,B23.TUR.TUR,-0.9563975198511172,10,44
B23,1,a_control,S0448,B23.SPA.SPA,-0.4235340255981629,18,27
B23,1,a_control,S9461,B23.SPA.SPA,-0.21302301482783703,26,19
B23,1,a_control,S1573,B23.TUR.TUR,-0.15950429225689394,26,10
B23,1,a_control,S7985,B23.BRP.BRP,0.6525382177515361,45,0
B23,1,a_control,S5218,B23.FAR.FAR,-0.6237276099102272,26,19
B23,1,a_control,S1895,B23.FAR.FAR,-0.47335561602825954,22,23
B23,1,a_control,S2348,B23.BRP.BRP,0.2442360249365458,43,2
B23,1,a_control,S7645,B23.FAR.FAR,0.1724819125524777,45,0
B23,1,a_control,S7540,B23.SPA.SPA,-0.5396309365862532,29,16
B23,1,a_control,S2227,B23.SPA.SPA,0.1347945331665372,47,7
B23,1,a_control,S5541,B23.FAR.FAR,-0.062197136670010214,50,4
B23,1,a_control,S9215,B23.FAR.FAR,0.4029926141413859,54,0
B23,1,a_control,S5774,B23.TUR.TUR,0.4029926141413859,47,7
B23,1,a_control,S0101,B23.SPA.SPA,-0.37311185742524705,32,13
B23,1,a_control,S8234,B23.FAR.FAR,0.10939592940402673,54,0
B23,1,a_control,S0812,B23.SPA.SPA,0.3766968565513299,44,1
B23,1,a_control,S1186,B23.FAR.FAR,-0.19390120693103574,36,9
B23,1,a_control,S7421,B23.FAR.FAR,0.4029926141413859,51,3
B23,1,a_control,S8005,B23.FAR.FAR,-0.3216030295538827,46,8
B23,1,a_control,S0754,B23.TUR.TUR,0.2507059106734251,52,2
B23,1,a_control,S2103,B23.BRP.BRP,-0.4899080521872668,23,31
B23,1,a_control,S9445,B23.TUR.TUR,0.030009489651692204,55,8
B23,1,a_control,S9029,B23.TUR.TUR,-0.6934237124121894,10,35
B23,1,a_control,S0195,B23.SPA.SPA,-0.4207528371492172,38,16
B23,1,a_control,S5787,B23.BRP.BRP,-0.6757166443197308,19,26
B23,1,a_control,S7149,B23.TUR.TUR,-0.20031536839641775,44,10
B23,1,a_control,S6062,B23.FAR.FAR,-0.6294320899842875,26,28
B23,1,a_control,S0223,B23.BRP.BRP,0.0009633338347412198,38,7
B23,1,a_control,S6509,B23.SPA.SPA,-0.15448351731435184,36,9
B23,1,a_control,S5714,B23.TUR.TUR,-0.10791273360139109,24,12
B23,1,a_control,S5422,B23.BRP.BRP,1.2211698345700492,45,0
B23,1,a_control,S5237,B23.BRP.BRP,0.06179480858151079,48,6
B23,1,a_control,S0582,B23.FAR.FAR,-0.04307896569539114,46,8
B23,1,a_control,S9981,B23.SPA.SPA,0.7639668456984153,45,0
B23,1,a_control,S7239,B23.BRP.BRP,-0.5106005143171951,18,18
B23,1,a_control,S2214,B23.FAR.FAR,-0.023418584523416414,44,10
B23,1,a_control,S1886,B23.SPA.SPA,-0.1341056884943834,37,8
B23,2,c_noFAR,S2214,B23.FAR.FAR,-0.19571805483651522,28,14
B23,2,c_noFAR,S8234,B23.FAR.FAR,1.0510658320240225,30,12
B23,2,c_noFAR,S8198,B23.FAR.FAR,0.07960701670777931,25,10
B23,2,c_noFAR,S5714,B23.TUR.TUR,-0.017588383285359614,24,4
B23,2,c_noFAR,S7585,B23.SPA.SPA,1.1397569862477017,42,0
B23,2,c_noFAR,S9666,B23.BRP.BRP,-0.3612962822403016,27,8
B23,2,c_noFAR,S5237,B23.BRP.BRP,0.0860825951241275,36,6
B23,2,c_noFAR,S6062,B23.FAR.FAR,-0.42750154435320703,29,13
B23,2,c_noFAR,S9029,B23.TUR.TUR,-0.8206163757534876,9,26
B23,2,c_noFAR,S7421,B23.FAR.FAR,0.6540679156707917,34,8
B23,2,c_noFAR,S5422,B23.BRP.BRP,1.1397569862477017,35,0
B23,2,c_noFAR,S9461,B23.SPA.SPA,-0.26938953290416306,31,4
B23,2,c_noFAR,S1886,B23.SPA.SPA,-0.24539797322454002,22,13
B23,2,c_noFAR,S1186,B23.FAR.FAR,0.007333200355963633,33,2
B23,2,c_noFAR,S7239,B23.BRP.BRP,-0.0941924272402758,17,11
B23,2,c_noFAR,S9841,B23.TUR.TUR,-1.006108734648693,3,32
B23,2,c_noFAR,S9562,B23.BRP.BRP,1.1397569862477017,34,8
B23,2,c_noFAR,S0812,B23.SPA.SPA,0.04230328380361953,35,0
B23,2,c_noFAR,S4862,B23.TUR.TUR,-0.6944159179409103,19,16
B23,2,c_noFAR,S2189,B23.TUR.TUR,-0.08691569269785585,16,19
B23,2,c_noFAR,S7518,B23.BRP.BRP,0.9858050519129653,32,3
B23,2,c_noFAR,S0448,B23.SPA.SPA,-0.44930333812139867,27,8
B23,2,c_noFAR,S5774,B23.TUR.TUR,0.3950434985382248,36,6
B23,2,c_noFAR,S0363,B23.BRP.BRP,0.3950434985382248,40,2
B23,2,c_noFAR,S8954,B23.TUR.TUR,-0.4456751380463443,26,16
B23,2,c_noFAR,S5787,B23.BRP.BRP,-0.31603415730145035,8,27
B23,2,c_noFAR,S2348,B23.BRP.BRP,0.04230328380361953,35,0
B23,2,c_noFAR,S2534,B23.SPA.SPA,-0.220867424661421,26,9
B23,2,c_noFAR,S8247,B23.TUR.TUR,-0.42750154435320703,26,9
B23,2,c_noFAR,S3383,B23.BRP.BRP,1.1397569862477017,39,3
B23,2,c_noFAR,S9275,B23.SPA.SPA,-0.3612962822403016,16,19
B23,2,c_noFAR,S0015,B23.FAR.FAR,-0.29679325592365424,23,19
B23,2,c_noFAR,S0582,B23.FAR.FAR,0.19459675053221384,42,0
B23,2,c_noFAR,S9215,B23.FAR.FAR,0.23693148708918044,42,0
B23,2,c_noFAR,S5218,B23.FAR.FAR,-0.4710431263808097,22,13
B23,2,c_noFAR,S6509,B23.SPA.SPA,-0.08691569269785585,23,12
B23,2,c_noFAR,S9530,B23.FAR.FAR,-0.3612962822403016,22,13
B23,2,c_noFAR,S7985,B23.BRP.BRP,0.5868903484847295,35,0
B23,2,c_noFAR,S2368,B23.TUR.TUR,-0.3388103901295261,19,16
B23,2,c_noFAR,S0223,B23.BRP.BRP,0.07960701670777931,26,9
B23,2,c_noFAR,S0195,B23.SPA.SPA,-0.19571805483651522,36,6
B23,2,c_noFAR,S2103,B23.BRP.BRP,-0.3724462219993288,23,19
B23,2,c_noFAR,S2669,B23.SPA.SPA,0.2643352101086718,30,5
B23,2,c_noFAR,S9981,B23.SPA.SPA,1.1397569862477017,35,0
B23,2,c_noFAR,S3199,B23.TUR.TUR,-0.4710431263808097,19,16
B23,2,c_noFAR,S2227,B23.SPA.SPA,-0.08202194112280424,35,7
B23,2,c_noFAR,S5541,B23.FAR.FAR,-0.003871204890010605,33,9
B23,2,c_noFAR,S1895,B23.FAR.FAR,-0.5802632275698975,16,19
B23,2,c_noFAR,S1573,B23.TUR.TUR,0.024551694353900852,18,10
B23,2,c_noFAR,S5527,B23.TUR.TUR,-0.5913592288457448,14,28
B23,2,c_noFAR,S2588,B23.SPA.SPA,-0.6025091686047718,10,25
B23,2,c_noFAR,S7149,B23.TUR.TUR,-0.08202194112280424,35,7
B23,2,c_noFAR,S8005,B23.FAR.FAR,-0.03100467308885287,28,14
B23,2,c_noFAR,S0101,B23.SPA.SPA,-0.383542223275176,24,11
B23,2,c_noFAR,S7540,B23.SPA.SPA,-0.5802632275698975,20,15
B23,2,c_noFAR,S5292,B23.BRP.BRP,0.6540679156707917,37,5
B23,2,c_noFAR,S3842,B23.BRP.BRP,-0.02567299865820225,27,8
B23,2,c_noFAR,S0754,B23.TUR.TUR,0.5478051817549147,40,2
B23,2,c_noFAR,S9445,B23.TUR.TUR,0.012200989558772638,38,11
B23,2,c_noFAR,S7645,B23.FAR.FAR,0.7356293501935757,33,2
B23,2,b_FAR,S3383,B23.BRP.BRP,0.6812281691242461,41,1
B23,2,b_FAR,S2588,B23.SPA.SPA,-0.5222791820012606,17,18
B23,2,b_FAR,S7645,B23.FAR.FAR,0.6142613568694836,33,2
B23,2,b_FAR,S9530,B23.FAR.FAR,-0.023373908299080655,26,9
B23,2,b_FAR,S8198,B23.FAR.FAR,0.07411842828875131,26,9
B23,2,b_FAR,S6509,B23.SPA.SPA,0.2935178709419851,26,9
B23,2,b_FAR,S7149,B23.TUR.TUR,0.0860825951241275,32,10
B23,2,b_FAR,S5774,B23.TUR.TUR,0.5753185209026273,28,14
B23,2,b_FAR,S9841,B23.TUR.TUR,-1.1572470150038634,6,29
B23,2,b_FAR,S5541,B23.FAR.FAR,0.028728182411127443,38,4
B23,2,b_FAR,S5787,B23.BRP.BRP,-0.5020744510641442,29,6
B23,2,b_FAR,S0582,B23.FAR.FAR,0.6812281691242461,39,3
B23,2,b_FAR,S6062,B23.FAR.FAR,-0.4819027254225367,27,15
B23,2,b_FAR,S2368,B23.TUR.TUR,-0.46173099978092935,19,16
B23,2,b_FAR,S3842,B23.BRP.BRP,0.11085831841124658,34,1
B23,2,b_FAR,S7985,B23.BRP.BRP,0.5074287251761908,35,0
B23,2,b_FAR,S2227,B23.SPA.SPA,0.15042553564897415,34,8
B23,2,b_FAR,S9029,B23.TUR.TUR,-1.0379238791338246,7,28
B23,2,b_FAR,S5237,B23.BRP.BRP,0.1860004335068276,31,11
B23,2,b_FAR,S1895,B23.FAR.FAR,-0.7809218693811166,13,22
B23,2,b_FAR,S0812,B23.SPA.SPA,1.1397569862477017,35,0
B23,2,b_FAR,S8247,B23.TUR.TUR,-0.4415262688438128,23,12
B23,2,b_FAR,S9445,B23.TUR.TUR,0.15042553564897415,45,4
B23,2,b_FAR,S0363,B23.BRP.BRP,0.49212995915035523,42,0
B23,2,b_FAR,S5422,B23.BRP.BRP,1.1397569862477017,35,0
B23,2,b_FAR,S5527,B23.TUR.TUR,-0.8261231006744069,17,25
B23,2,b_FAR,S2534,B23.SPA.SPA,-0.13344496846787907,21,14
B23,2,b_FAR,S7421,B23.FAR.FAR,0.1860004335068276,41,1
B23,2,b_FAR,S9981,B23.SPA.SPA,1.0123520834537039,34,1
B23,2,b_FAR,S9666,B23.BRP.BRP,0.11085831841124658,28,7
B23,2,b_FAR,S2214,B23.FAR.FAR,-0.17887320737636478,33,9
B23,2,b_FAR,S5218,B23.FAR.FAR,-0.2962396728737146,19,16
B23,2,b_FAR,S9562,B23.BRP.BRP,0.2663576174885307,40,2
B23,2,b_FAR,S1186,B23.FAR.FAR,0.07411842828875131,31,4
B23,2,b_FAR,S7540,B23.SPA.SPA,-0.5222791820012606,18,17
B23,2,b_FAR,S1573,B23.TUR.TUR,-0.0941924272402758,21,7
B23,2,b_FAR,S9275,B23.SPA.SPA,-0.2962396728737146,19,16
B23,2,b_FAR,S0448,B23.SPA.SPA,-0.27446744960467895,21,14
B23,2,b_FAR,S7518,B23.BRP.BRP,0.7625820710788778,35,0
B23,2,b_FAR,S0754,B23.TUR.TUR,0.2663576174885307,33,9
B23,2,b_FAR,S5292,B23.BRP.BRP,0.49212995915035523,40,2
B23,2,b_FAR,S2103,B23.BRP.BRP,0.05665646472477723,25,17
B23,2,b_FAR,S1886,B23.SPA.SPA,0.15042553564897415,32,3
B23,2,b_FAR,S8005,B23.FAR.FAR,-0.0941924272402758,33,9
B23,2,b_FAR,S2669,B23.SPA.SPA,0.7625820710788778,35,0
B23,2,b_FAR,S0223,B23.BRP.BRP,0.5074287251761908,35,0
B23,2,b_FAR,S0101,B23.SPA.SPA,-0.4212552021397697,21,14
B23,2,b_FAR,S3199,B23.TUR.TUR,-0.3596986827624415,17,18
B23,2,b_FAR,S0195,B23.SPA.SPA,0.22443782409750082,34,8
B23,2,b_FAR,S2348,B23.BRP.BRP,0.2935178709419851,34,1
B23,2,b_FAR,S5714,B23.TUR.TUR,-0.05973492067571777,26,2
B23,2,b_FAR,S9215,B23.FAR.FAR,0.6812281691242461,41,1
B23,2,b_FAR,S7239,B23.BRP.BRP,-0.05973492067571777,23,5
B23,2,b_FAR,S9461,B23.SPA.SPA,-0.15853536776512275,23,12
B23,2,b_FAR,S7585,B23.SPA.SPA,1.0775464336121932,42,0
B23,2,b_FAR,S0015,B23.FAR.FAR,-0.11625643152797699,23,19
B23,2,b_FAR,S8954,B23.TUR.TUR,-0.5155385572923394,18,24
B23,2,b_FAR,S8234,B23.FAR.FAR,1.1397569862477017,41,1
B23,2,b_FAR,S2189,B23.TUR.TUR,-0.27446744960467895,33,2
B23,2,b_FAR,S4862,B23.TUR.TUR,-0.4819027254225367,19,16
B23,2,c_noTUR,S3842,B23.BRP.BRP,0.2935178709419851,30,5
B23,2,c_noTUR,S2348,B23.BRP.BRP,1.0123520834537039,33,2
B23,2,c_noTUR,S3199,B23.TUR.TUR,-0.5834283530187762,10,25
B23,2,c_noTUR,S5422,B23.BRP.BRP,1.1397569862477017,35,0
B23,2,c_noTUR,S5774,B23.TUR.TUR,0.05665646472477723,38,4
B23,2,c_noTUR,S9530,B23.FAR.FAR,-0.25230443868931973,28,7
B23,2,c_noTUR,S2368,B23.TUR.TUR,-0.4008838107944075,19,16
B23,2,c_noTUR,S5527,B23.TUR.TUR,-0.6711695494091775,11,31
B23,2,c_noTUR,S7239,B23.BRP.BRP,-0.15853536776512275,20,8
B23,2,c_noTUR,S5714,B23.TUR.TUR,0.015264076182932277,22,6
B23,2,c_noTUR,S7149,B23.TUR.TUR,0.0021048214395797175,31,11
B23,2,c_noTUR,S9215,B23.FAR.FAR,1.0775464336121932,37,5
B23,2,c_noTUR,S1886,B23.SPA.SPA,0.5074287251761908,24,11
B23,2,c_noTUR,S0363,B23.BRP.BRP,0.49212995915035523,39,3
B23,2,c_noTUR,S0223,B23.BRP.BRP,0.7625820710788778,34,1
B23,2,c_noTUR,S8954,B23.TUR.TUR,-0.36315860382836007,14,28
B23,2,c_noTUR,S9981,B23.SPA.SPA,0.7625820710788778,34,1
B23,2,c_noTUR,S2103,B23.BRP.BRP,-0.27446744960467895,25,17
B23,2,c_noTUR,S2588,B23.SPA.SPA,-0.5222791820012606,22,13
B23,2,c_noTUR,S9562,B23.BRP.BRP,1.1397569862477017,42,0
B23,2,c_noTUR,S4862,B23.TUR.TUR,-0.3596986827624415,16,19
B23,2,c_noTUR,S5292,B23.BRP.BRP,0.4232913002236084,41,1
B23,2,c_noTUR,S9666,B23.BRP.BRP,-0.08061732584778379,28,7
B23,2,c_noTUR,S0448,B23.SPA.SPA,-0.2962396728737146,22,13
B23,2,c_noTUR,S5787,B23.BRP.BRP,-0.5425502487053038,17,18
B23,2,c_noTUR,S7585,B23.SPA.SPA,1.1397569862477017,42,0
B23,2,c_noTUR,S8198,B23.FAR.FAR,0.5074287251761908,32,3
B23,2,c_noTUR,S5541,B23.FAR.FAR,0.31259868652798084,37,5
B23,2,c_noTUR,S0195,B23.SPA.SPA,-0.047842754069495286,36,6
B23,2,c_noTUR,S0582,B23.FAR.FAR,0.8286507320203569,36,6
B23,2,c_noTUR,S2214,B23.FAR.FAR,0.0860825951241275,34,8
B23,2,c_noTUR,S6509,B23.SPA.SPA,0.03973292195334682,28,7
B23,2,c_noTUR,S7421,B23.FAR.FAR,0.6812281691242461,39,3
B23,2,c_noTUR,S1186,B23.FAR.FAR,0.15042553564897415,29,6
B23,2,c_noTUR,S3383,B23.BRP.BRP,1.0775464336121932,40,2
B23,2,c_noTUR,S9275,B23.SPA.SPA,-0.4415262688438128,26,9
B23,2,c_noTUR,S0754,B23.TUR.TUR,0.2663576174885307,42,0
B23,2,c_noTUR,S5237,B23.BRP.BRP,0.6812281691242461,41,1
B23,2,c_noTUR,S7518,B23.BRP.BRP,0.4232913002236084,34,1
B23,2,c_noTUR,S2227,B23.SPA.SPA,0.22443782409750082,37,5
B23,2,c_noTUR,S6062,B23.FAR.FAR,-0.27446744960467895,30,12
